fecha,CVE_ENT,def_registradas,def_residentes,def_ocurridas
1988-03-20,10,1,1,1
1988-04-06,16,1,1,1
1988-04-14,28,1,1,1
1988-04-17,10,1,1,1
1988-06-13,30,1,1,1
1988-08-13,32,1,1,1
1988-10-10,10,1,1,1
1988-10-10,24,1,1,1
1988-11-19,21,1,1,1
1988-12-22,25,1,1,1
1989-01-25,16,1,1,1
1989-02-04,16,1,1,1
1989-03-03,32,1,1,1
1989-04-05,28,1,1,1
1989-08-18,25,1,1,1
1989-11-26,12,1,1,1
1989-12-27,16,1,1,1
1990-01-14,10,1,1,1
1990-03-21,16,1,1,1
1990-04-10,16,1,1,1
1990-06-11,14,1,1,1
1990-07-10,16,1,1,1
1990-07-29,08,1,1,1
1990-08-09,15,1,1,NA
1990-08-28,10,1,1,1
1990-09-04,05,1,1,1
1990-09-21,25,1,1,1
1990-10-02,18,1,1,1
1990-10-11,28,1,1,1
1990-10-19,12,1,1,1
1990-10-29,25,1,1,1
1990-12-13,25,1,1,1
1990-12-24,16,1,1,1
1990-12-25,14,1,1,1
1990-12-31,05,1,1,1
1991-01-04,16,2,2,2
1991-01-05,08,1,1,1
1991-01-11,26,1,1,1
1991-02-02,08,1,1,1
1991-03-20,22,1,1,1
1991-03-26,22,1,1,1
1991-04-14,05,1,1,1
1991-04-20,21,1,1,1
1991-08-03,30,1,1,1
1991-09-17,05,1,1,1
1991-10-12,30,1,1,1
1991-10-30,10,1,1,1
1991-10-30,14,1,1,NA
1991-11-01,10,1,1,1
1991-11-07,08,1,1,1
1991-11-17,16,1,1,1
1991-11-19,08,1,1,1
1991-11-25,28,1,1,1
1991-11-30,28,1,1,1
1992-01-27,16,1,1,1
1992-02-01,19,1,1,1
1992-02-14,08,1,1,1
1992-02-14,10,1,1,1
1992-02-22,14,1,1,1
1992-02-22,16,1,1,1
1992-02-24,25,1,1,1
1992-03-01,08,1,1,1
1992-05-06,05,1,1,1
1992-05-13,05,1,1,1
1992-05-14,25,1,1,1
1992-06-12,28,1,1,1
1992-06-23,05,1,1,1
1992-07-19,28,1,1,1
1992-08-03,14,1,1,1
1992-09-21,16,1,1,1
1992-10-25,25,1,1,1
1992-10-29,25,1,1,1
1992-11-06,05,1,1,1
1992-12-05,10,1,1,1
1992-12-07,30,1,1,1
1992-12-13,28,1,1,1
1992-12-31,18,1,1,1
1993-01-07,04,1,1,1
1993-01-08,32,1,1,1
1993-01-18,07,1,1,1
1993-01-27,24,1,1,1
1993-03-03,32,1,1,1
1993-03-14,21,1,1,1
1993-03-18,28,1,1,1
1993-03-20,14,1,1,1
1993-03-21,25,1,1,1
1993-04-18,14,1,1,1
1993-04-19,16,1,1,1
1993-05-02,05,1,1,1
1993-05-13,28,1,1,1
1993-05-16,20,1,1,1
1993-05-18,30,1,1,1
1993-06-20,24,1,1,1
1993-06-22,21,1,1,1
1993-07-06,19,1,1,1
1993-07-11,08,1,1,1
1993-07-14,19,1,1,1
1993-08-27,25,1,1,1
1993-09-28,25,1,1,1
1993-10-04,05,1,1,1
1993-10-13,28,1,1,1
1993-10-17,16,1,1,1
1993-10-18,04,1,1,1
1993-10-28,08,1,1,1
1993-12-23,05,1,1,1
1993-12-28,20,1,1,1
1994-01-05,24,1,1,1
1994-01-22,18,1,1,1
1994-01-26,13,1,1,1
1994-02-08,05,1,1,1
1994-02-15,25,1,1,1
1994-02-17,21,1,1,1
1994-03-09,05,1,1,1
1994-03-12,28,1,1,1
1994-03-31,30,1,1,1
1994-04-11,18,1,1,1
1994-04-16,05,1,1,1
1994-04-16,25,1,1,1
1994-04-30,05,1,1,1
1994-05-08,05,1,1,1
1994-05-27,16,1,1,1
1994-06-13,08,1,1,1
1994-07-06,19,1,1,1
1994-07-11,16,1,1,1
1994-08-07,10,1,1,1
1994-09-03,28,1,1,1
1994-09-17,12,1,1,1
1994-10-19,11,1,1,1
1994-10-21,28,1,1,1
1994-10-26,18,1,1,1
1994-11-01,05,1,1,1
1994-11-06,18,1,1,1
1994-11-16,10,1,1,1
1994-12-09,19,1,1,1
1994-12-13,25,1,1,1
1995-01-08,28,1,1,1
1995-01-09,24,1,1,1
1995-01-13,18,1,1,1
1995-01-29,24,1,1,1
1995-02-15,10,1,1,1
1995-03-23,14,1,1,1
1995-03-25,30,1,1,1
1995-04-05,32,1,1,1
1995-04-17,10,1,1,1
1995-05-23,10,1,1,1
1995-05-26,12,1,1,1
1995-05-30,18,1,1,1
1995-06-01,16,1,1,1
1995-06-04,25,1,NA,1
1995-06-21,28,1,1,1
1995-07-04,08,1,1,1
1995-07-04,16,1,1,1
1995-07-04,32,1,1,1
1995-07-13,32,1,1,1
1995-08-15,10,1,1,NA
1995-08-16,25,1,1,1
1995-08-21,12,1,1,1
1995-09-09,19,1,1,1
1995-09-11,28,1,1,1
1995-10-03,04,1,1,1
1995-10-18,32,1,1,1
1995-11-16,23,1,1,1
1995-11-19,05,1,1,1
1995-12-23,17,1,1,1
1995-12-27,05,1,1,1
1995-12-29,10,1,1,1
1996-01-13,28,1,1,NA
1996-01-29,24,1,1,1
1996-02-01,25,1,1,1
1996-02-13,19,1,1,1
1996-02-19,10,1,1,1
1996-03-02,16,1,1,1
1996-03-03,08,1,1,1
1996-03-03,16,1,1,1
1996-03-05,08,1,1,1
1996-03-13,23,1,1,1
1996-03-20,16,1,1,1
1996-05-08,10,1,1,1
1996-05-12,05,1,1,1
1996-06-25,32,1,1,1
1996-07-01,18,1,1,1
1996-08-03,05,1,1,1
1996-08-25,12,1,1,1
1996-10-04,08,1,1,1
1996-10-07,16,1,1,1
1996-10-18,25,1,1,1
1996-10-21,28,1,1,1
1996-11-01,26,1,1,1
1996-11-04,05,1,1,1
1996-11-21,28,1,1,1
1996-12-01,05,1,1,1
1996-12-22,05,1,1,1
1997-01-01,32,1,1,1
1997-01-07,28,1,1,1
1997-01-10,25,1,1,1
1997-01-17,05,1,1,1
1997-01-18,10,1,1,1
1997-02-01,02,1,1,1
1997-02-26,05,1,NA,1
1997-02-28,25,1,1,1
1997-03-03,32,1,1,1
1997-04-22,05,1,1,1
1997-05-04,16,1,1,1
1997-05-06,14,1,1,1
1997-05-09,10,1,1,1
1997-05-15,20,1,1,1
1997-05-16,14,1,1,1
1997-05-27,17,1,1,1
1997-05-30,12,1,1,1
1997-06-25,14,2,2,2
1997-06-28,14,1,1,1
1997-07-12,14,1,1,1
1997-07-12,25,1,1,1
1997-07-22,14,1,1,1
1997-07-27,10,1,1,1
1997-08-01,14,1,1,1
1997-08-05,12,1,1,1
1997-08-18,05,1,1,1
1997-09-02,10,1,1,1
1997-09-06,12,1,1,1
1997-09-16,25,1,1,1
1997-10-09,32,1,1,1
1997-10-25,12,3,3,3
1997-10-31,25,1,1,1
1997-11-07,06,1,1,1
1997-11-14,08,1,1,1
1997-11-27,18,1,1,1
1997-12-05,16,1,1,1
1997-12-07,21,1,1,1
1997-12-07,32,1,1,NA
1997-12-08,32,1,1,1
1997-12-14,05,1,1,1
1997-12-22,08,1,1,1
1998-01-07,16,1,1,1
1998-01-20,30,1,1,1
1998-02-01,12,1,1,1
1998-02-05,18,1,1,1
1998-02-20,28,1,1,1
1998-02-26,05,1,1,1
1998-03-06,08,1,1,1
1998-03-07,05,1,1,1
1998-03-11,08,1,1,1
1998-03-27,08,1,1,1
1998-04-04,08,1,1,1
1998-04-04,18,1,1,1
1998-04-07,25,1,NA,NA
1998-04-18,10,1,1,1
1998-04-28,28,1,1,1
1998-05-15,26,1,1,1
1998-05-23,18,1,1,1
1998-05-24,05,1,1,1
1998-05-27,24,1,1,1
1998-06-08,10,1,1,1
1998-06-09,14,1,1,1
1998-06-25,25,1,1,1
1998-06-30,24,1,1,1
1998-07-15,12,1,1,1
1998-07-21,18,1,1,1
1998-07-30,05,1,NA,1
1998-07-30,14,1,NA,1
1998-08-08,10,1,1,1
1998-08-17,18,1,1,1
1998-08-23,20,1,1,1
1998-09-03,18,1,1,1
1998-09-11,04,1,NA,NA
1998-09-12,30,1,1,1
1998-09-14,13,1,1,1
1998-09-15,14,1,1,1
1998-09-16,10,1,1,1
1998-09-17,14,1,1,1
1998-09-29,28,1,1,1
1998-09-30,14,1,1,1
1998-10-07,14,1,1,1
1998-10-09,32,1,1,NA
1998-10-15,14,1,1,1
1998-10-15,28,1,1,1
1998-10-21,14,1,1,1
1998-10-23,14,2,1,2
1998-10-25,08,1,1,1
1998-10-30,30,1,1,1
1998-10-31,32,1,1,1
1998-11-01,32,1,1,1
1998-11-05,25,1,1,1
1998-11-06,24,1,1,1
1998-11-08,14,1,1,1
1998-11-09,14,1,1,1
1998-11-10,14,1,1,1
1998-11-11,25,1,1,1
1998-11-15,14,1,1,1
1998-11-16,28,1,1,1
1998-11-17,13,1,1,1
1998-11-28,16,1,1,1
1998-11-29,14,1,1,1
1998-12-04,30,1,1,1
1998-12-08,14,2,2,2
1998-12-21,14,1,1,1
1998-12-25,32,1,1,NA
1998-12-28,14,1,1,1
1999-01-04,14,1,1,1
1999-01-08,05,1,1,1
1999-01-08,14,1,1,1
1999-01-11,14,1,1,1
1999-01-12,14,2,2,2
1999-01-13,19,1,1,1
1999-01-19,10,1,1,1
1999-01-21,10,1,1,1
1999-01-31,23,1,1,1
1999-02-05,28,1,1,1
1999-02-07,18,1,1,1
1999-02-07,28,1,1,1
1999-02-21,24,1,1,1
1999-02-23,14,1,1,1
1999-03-02,14,1,1,1
1999-03-10,31,1,1,1
1999-03-13,25,1,1,1
1999-03-17,14,1,1,1
1999-03-17,32,1,1,1
1999-03-22,14,1,1,1
1999-04-08,14,1,1,1
1999-04-11,32,1,1,1
1999-04-29,14,1,1,1
1999-05-02,25,1,1,1
1999-05-09,14,2,2,2
1999-05-28,18,1,1,1
1999-06-02,05,1,1,1
1999-06-06,14,1,1,1
1999-06-10,14,1,1,1
1999-06-11,14,1,1,1
1999-06-13,14,3,3,3
1999-06-21,14,1,1,1
1999-06-24,14,1,1,1
1999-06-24,16,1,1,1
1999-06-27,14,1,1,1
1999-06-29,14,1,1,1
1999-07-06,25,1,1,1
1999-07-13,14,1,1,1
1999-07-22,14,1,1,1
1999-07-25,05,1,1,1
1999-07-26,32,1,1,1
1999-08-01,05,1,1,1
1999-08-13,19,1,1,1
1999-08-16,14,2,2,2
1999-08-18,16,1,1,1
1999-08-19,14,1,1,1
1999-09-07,28,1,1,1
1999-09-08,14,1,1,1
1999-09-21,14,1,1,1
1999-10-07,28,1,1,NA
1999-10-12,18,1,1,1
1999-10-15,08,1,1,1
1999-10-22,27,1,1,1
1999-10-27,14,1,1,1
1999-10-28,05,1,1,1
1999-11-12,28,1,1,1
1999-11-13,05,1,1,1
1999-11-20,10,1,1,1
1999-11-21,14,1,1,1
1999-11-22,14,1,1,1
1999-12-05,14,1,1,1
1999-12-06,14,1,1,1
1999-12-13,14,1,1,1
1999-12-14,14,1,1,1
1999-12-21,14,1,1,1
1999-12-25,14,1,NA,1
1999-12-30,10,1,1,1
2000-01-04,32,1,1,1
2000-01-05,14,1,1,1
2000-01-06,14,1,1,1
2000-01-07,08,1,1,1
2000-01-09,14,1,1,1
2000-01-15,11,1,NA,1
2000-01-17,14,1,1,NA
2000-01-19,21,1,1,1
2000-01-25,10,1,1,1
2000-01-26,25,1,1,1
2000-01-31,14,1,1,1
2000-01-31,21,1,1,1
2000-02-02,21,1,1,1
2000-02-03,32,1,1,1
2000-02-05,25,2,2,2
2000-02-13,10,1,1,1
2000-02-20,16,1,1,1
2000-02-20,24,1,1,1
2000-02-23,14,1,1,1
2000-03-02,12,1,1,1
2000-03-08,05,1,1,1
2000-03-14,14,1,1,1
2000-03-22,10,1,1,1
2000-04-07,14,1,1,1
2000-04-08,16,1,1,1
2000-04-12,10,1,1,1
2000-04-16,21,1,1,1
2000-04-25,28,1,1,1
2000-05-02,28,1,1,1
2000-05-09,14,1,1,1
2000-05-10,25,1,1,1
2000-05-10,26,1,1,1
2000-05-11,19,1,1,1
2000-05-22,18,1,1,1
2000-06-09,26,1,1,1
2000-06-11,14,1,1,1
2000-06-13,14,1,1,1
2000-06-15,21,1,1,1
2000-06-16,14,1,1,1
2000-06-17,10,1,1,1
2000-06-23,14,1,1,1
2000-06-24,14,1,1,1
2000-07-01,05,1,1,1
2000-08-16,14,1,1,1
2000-08-19,19,1,1,1
2000-08-20,14,1,1,1
2000-08-25,14,1,1,1
2000-08-26,28,1,1,1
2000-08-27,16,1,1,1
2000-08-28,14,1,1,1
2000-09-09,25,1,1,1
2000-09-12,25,1,1,1
2000-09-16,10,1,1,1
2000-09-21,09,1,NA,1
2000-10-08,19,1,NA,NA
2000-10-10,13,1,1,1
2000-10-13,16,1,1,1
2000-10-14,14,2,2,2
2000-10-23,14,2,2,2
2000-10-29,14,1,1,1
2000-11-05,14,1,1,1
2000-11-12,12,1,1,1
2000-11-24,08,1,1,1
2000-11-26,14,1,1,1
2000-11-27,14,1,1,1
2000-12-01,19,1,1,1
2000-12-03,19,1,1,1
2000-12-04,14,1,1,1
2000-12-05,14,2,2,2
2000-12-10,14,1,1,1
2000-12-10,18,1,1,1
2000-12-12,08,1,1,1
2000-12-12,28,1,1,1
2000-12-20,14,1,1,1
2000-12-24,14,1,1,1
2000-12-29,14,1,1,1
2001-01-13,14,1,1,1
2001-01-19,14,1,1,1
2001-01-23,14,1,1,1
2001-01-24,14,1,1,1
2001-02-01,08,1,1,1
2001-02-06,26,1,1,1
2001-02-08,14,1,1,1
2001-02-13,05,1,1,1
2001-02-13,14,1,1,1
2001-02-20,05,1,1,1
2001-02-22,25,1,1,1
2001-03-03,15,1,1,1
2001-03-13,14,1,1,1
2001-03-14,12,1,1,1
2001-03-14,14,1,1,1
2001-03-16,21,1,1,1
2001-03-21,10,1,1,1
2001-03-26,05,1,1,1
2001-03-30,14,1,1,1
2001-04-07,14,1,1,1
2001-04-12,30,1,1,1
2001-04-16,14,1,1,1
2001-04-19,28,1,1,1
2001-04-26,14,1,1,1
2001-04-27,14,1,1,1
2001-04-30,11,1,1,1
2001-04-30,21,1,1,1
2001-05-04,08,1,1,1
2001-05-05,08,1,1,1
2001-05-08,07,1,1,1
2001-05-08,14,1,1,1
2001-05-11,08,1,1,1
2001-05-22,14,1,1,1
2001-05-23,14,1,1,1
2001-05-24,28,1,1,1
2001-05-25,25,1,1,1
2001-05-26,14,1,1,1
2001-05-31,32,1,1,1
2001-06-01,14,1,1,1
2001-06-04,14,1,1,1
2001-06-06,28,1,1,1
2001-06-07,08,1,1,1
2001-06-18,12,1,1,1
2001-06-25,30,1,1,1
2001-07-01,10,1,1,1
2001-07-03,28,1,1,1
2001-07-04,08,1,1,1
2001-07-19,05,1,1,1
2001-07-31,10,1,1,1
2001-07-31,19,1,1,1
2001-08-06,28,1,1,1
2001-08-09,32,1,1,1
2001-08-12,19,1,1,1
2001-08-13,10,1,1,1
2001-08-16,10,1,1,1
2001-08-23,20,1,1,1
2001-09-08,28,1,1,1
2001-09-13,14,2,2,2
2001-09-15,20,1,1,1
2001-09-16,14,2,2,2
2001-09-22,15,1,1,1
2001-09-23,12,1,1,1
2001-09-24,14,1,1,1
2001-09-29,14,1,1,1
2001-10-02,10,1,1,1
2001-10-03,14,1,1,1
2001-10-04,25,1,1,1
2001-10-06,14,1,1,1
2001-10-06,18,1,1,1
2001-10-10,08,1,1,1
2001-10-13,12,1,1,1
2001-10-17,14,1,1,1
2001-10-17,28,1,1,1
2001-10-28,10,1,1,1
2001-10-31,28,1,1,1
2001-11-11,30,1,1,1
2001-11-13,14,1,1,1
2001-11-16,14,1,1,1
2001-11-20,21,1,1,1
2001-11-22,14,1,1,1
2001-11-24,14,1,1,1
2001-11-25,14,1,1,1
2001-11-27,32,1,1,1
2001-11-29,18,1,1,1
2001-11-30,14,1,1,1
2001-12-01,05,1,1,1
2001-12-06,05,1,1,1
2001-12-06,10,1,1,1
2001-12-06,14,1,1,1
2001-12-08,28,1,1,1
2001-12-10,14,1,1,1
2001-12-12,14,1,1,1
2001-12-15,14,1,1,1
2001-12-16,32,1,1,1
2001-12-17,13,1,1,1
2001-12-17,14,1,1,1
2001-12-18,10,1,1,1
2001-12-21,14,1,1,1
2001-12-23,08,1,1,1
2001-12-28,12,1,1,1
2001-12-30,05,1,1,1
2001-12-30,14,1,1,1
2001-12-31,32,1,1,1
2002-01-03,08,1,1,1
2002-01-05,30,1,1,1
2002-01-08,14,1,1,1
2002-01-15,14,1,1,1
2002-01-15,19,1,1,1
2002-01-16,21,1,1,1
2002-01-20,05,1,1,1
2002-01-20,08,1,1,1
2002-01-22,10,1,1,1
2002-01-26,15,1,1,1
2002-01-28,16,1,1,1
2002-01-30,14,1,1,1
2002-02-02,14,2,2,2
2002-02-05,21,1,1,1
2002-02-09,32,1,1,1
2002-02-13,14,1,1,1
2002-02-15,08,1,1,1
2002-02-20,10,1,1,1
2002-02-20,32,1,1,1
2002-02-25,21,1,1,1
2002-03-01,10,1,1,1
2002-03-08,28,1,1,1
2002-03-21,10,1,1,1
2002-03-28,05,1,1,1
2002-03-29,16,1,1,1
2002-04-02,14,1,1,1
2002-04-03,11,1,1,1
2002-04-07,14,1,1,1
2002-04-15,25,1,1,1
2002-04-24,14,1,1,1
2002-05-09,25,1,1,1
2002-05-14,32,1,1,1
2002-05-21,20,1,1,1
2002-05-26,05,1,1,1
2002-05-27,10,1,1,1
2002-06-02,24,1,1,1
2002-06-04,28,1,1,1
2002-06-04,29,1,1,1
2002-06-10,14,1,1,1
2002-06-15,09,1,1,1
2002-06-21,14,1,1,1
2002-06-23,14,1,1,1
2002-07-02,18,1,1,1
2002-07-12,01,1,1,1
2002-07-14,10,1,1,1
2002-07-19,32,1,1,1
2002-07-23,30,1,1,1
2002-07-28,28,1,1,NA
2002-07-29,16,1,1,1
2002-08-08,20,1,1,1
2002-08-12,12,1,1,1
2002-08-13,10,1,1,NA
2002-08-23,14,1,1,1
2002-08-24,20,1,1,1
2002-08-25,14,1,1,1
2002-08-27,20,1,1,1
2002-08-28,21,1,1,1
2002-09-07,14,1,1,1
2002-09-10,16,1,1,1
2002-09-12,14,1,1,1
2002-09-17,20,1,1,1
2002-09-22,14,1,1,1
2002-09-23,10,1,1,NA
2002-09-25,20,1,1,1
2002-09-26,21,1,1,1
2002-09-27,10,1,1,1
2002-09-27,14,1,1,1
2002-10-01,30,1,1,1
2002-10-03,14,1,1,1
2002-10-06,14,1,1,1
2002-10-10,14,1,1,1
2002-10-13,14,1,1,1
2002-10-16,05,1,1,1
2002-10-19,12,1,1,1
2002-10-22,20,1,1,1
2002-10-23,32,1,1,1
2002-10-25,32,1,1,1
2002-10-28,14,1,1,1
2002-10-30,14,1,1,1
2002-11-03,28,1,1,1
2002-11-12,28,1,1,1
2002-11-15,14,1,1,1
2002-11-18,14,1,1,1
2002-11-20,14,1,1,1
2002-11-23,11,1,1,1
2002-11-24,30,1,1,1
2002-11-25,14,1,1,1
2002-11-30,25,1,1,1
2002-12-02,10,1,1,1
2002-12-16,15,1,1,1
2002-12-24,14,1,1,1
2002-12-24,23,1,1,1
2002-12-25,14,2,2,2
2002-12-27,21,1,1,1
2002-12-27,23,1,1,1
2002-12-28,08,1,1,1
2002-12-28,28,1,1,1
2003-01-03,16,1,1,1
2003-01-04,28,1,1,1
2003-01-06,14,1,1,1
2003-01-07,24,1,1,1
2003-01-11,28,1,1,1
2003-01-19,10,1,1,1
2003-01-22,16,1,1,1
2003-01-29,14,1,1,1
2003-01-31,05,1,1,1
2003-02-01,10,1,1,1
2003-02-08,14,1,1,1
2003-02-12,10,1,1,1
2003-02-13,22,1,1,1
2003-02-23,14,1,1,1
2003-02-26,28,1,1,1
2003-03-10,13,1,1,1
2003-03-12,10,1,1,1
2003-03-13,32,1,1,1
2003-03-15,10,1,1,1
2003-03-22,14,1,1,1
2003-03-24,12,1,1,1
2003-03-27,10,1,1,1
2003-03-29,25,1,1,1
2003-03-30,25,1,1,1
2003-04-06,28,1,1,1
2003-04-07,14,1,1,1
2003-04-10,04,1,1,1
2003-04-21,02,1,1,1
2003-05-14,04,1,1,1
2003-05-14,14,1,1,1
2003-05-16,28,1,1,1
2003-05-17,28,1,1,1
2003-05-22,14,1,1,1
2003-05-29,25,1,1,1
2003-06-01,25,1,1,1
2003-06-04,14,1,1,1
2003-06-08,14,1,1,1
2003-06-09,08,1,1,1
2003-06-18,14,1,1,1
2003-07-01,05,1,1,1
2003-07-05,10,1,1,1
2003-07-08,12,1,1,1
2003-07-13,14,1,1,1
2003-07-14,10,1,1,1
