fecha,CVE_ENT,def_registradas,def_residentes,def_ocurridas
1998-12-20,04,1,1,1
1998-12-20,10,1,1,1
1998-12-22,10,1,1,1
1998-12-26,05,1,1,1
1998-12-30,10,1,1,1
1999-01-17,12,1,1,1
1999-01-29,28,1,1,1
1999-02-11,10,1,1,1
1999-03-22,25,1,1,1
1999-04-09,28,1,1,1
1999-04-24,16,1,1,1
1999-05-12,05,1,1,1
1999-05-12,08,1,1,1
1999-05-16,12,1,1,1
1999-05-28,15,1,1,1
1999-05-28,25,1,1,1
1999-06-11,07,1,1,1
1999-06-19,21,1,1,1
1999-06-22,05,1,1,1
1999-06-28,12,1,1,1
1999-08-05,12,1,1,1
1999-08-14,16,1,1,1
1999-08-18,25,1,NA,NA
1999-08-23,25,1,1,1
1999-09-20,08,1,1,1
1999-09-29,14,1,1,1
1999-11-24,12,1,1,1
1999-12-26,05,1,1,1
2000-01-05,16,1,1,1
2000-01-10,12,1,1,1
2000-01-12,25,1,1,1
2000-01-27,25,1,1,1
2000-02-11,05,1,1,1
2000-04-02,05,1,1,1
2000-04-17,25,1,1,1
2000-04-25,16,1,1,1
2000-05-02,10,1,1,1
2000-05-23,10,1,1,1
2000-06-21,05,1,1,1
2000-06-21,26,1,1,1
2000-07-09,28,1,1,1
2000-07-17,25,1,1,1
2000-08-03,25,1,1,1
2000-08-07,05,1,1,1
2000-08-07,12,1,1,1
2000-09-09,32,1,1,1
2000-10-11,28,1,1,1
2000-10-12,32,1,1,1
2000-10-15,25,1,1,1
2000-10-27,04,1,1,1
2000-11-08,25,1,1,1
2000-11-11,26,1,1,1
2000-11-21,20,1,1,1
2000-11-22,22,1,1,1
2000-12-10,14,1,1,1
2000-12-15,12,1,1,1
2001-01-11,10,1,1,1
2001-02-01,32,1,1,1
2001-03-03,24,1,1,1
2001-03-08,25,1,1,1
2001-04-08,10,1,1,1
2001-04-08,25,1,1,1
2001-04-22,10,1,1,1
2001-04-23,12,1,1,1
2001-04-27,10,1,1,1
2001-05-17,10,1,1,1
2001-05-17,16,1,1,1
2001-05-18,10,1,1,1
2001-06-06,25,1,1,1
2001-06-23,10,1,1,1
2001-07-30,12,1,1,1
2001-08-06,12,1,1,1
2001-08-20,28,1,1,1
2001-08-25,08,1,1,1
2001-09-26,05,1,NA,1
2001-10-02,10,1,1,1
2001-10-13,10,1,1,1
2001-10-15,25,1,1,1
2001-10-16,16,1,1,1
2001-10-25,28,1,1,1
2001-10-29,21,1,1,1
2001-10-30,10,1,1,1
2001-10-31,28,1,1,1
2001-11-29,10,1,1,1
2001-11-30,10,1,1,1
2001-12-18,10,1,1,1
2001-12-30,16,1,1,1
2002-01-01,12,1,1,1
2002-02-11,28,1,1,1
2002-02-20,28,1,1,1
2002-02-25,24,1,1,1
2002-03-03,10,1,1,1
2002-03-07,25,1,1,1
2002-03-13,10,1,1,1
2002-03-20,25,2,2,2
2002-04-07,05,1,1,1
2002-04-11,28,1,1,1
2002-04-18,28,1,1,1
2002-05-12,10,1,1,1
2002-05-17,25,1,1,1
2002-05-19,32,1,1,NA
2002-06-15,25,1,1,1
2002-06-29,05,1,1,1
2002-06-30,28,1,1,1
2002-07-11,17,1,1,1
2002-07-27,16,1,1,1
2002-08-04,12,1,1,1
2002-08-09,25,1,1,1
2002-08-28,32,1,1,1
2002-09-08,10,1,1,1
2002-10-06,30,1,1,1
2002-10-12,08,1,1,1
2002-10-30,04,1,1,1
2002-11-10,20,1,1,1
2002-11-20,05,1,1,1
2002-11-20,25,1,1,1
2002-11-22,12,1,1,1
2002-11-24,17,1,1,1
2002-11-26,25,1,1,1
2002-11-28,32,1,1,1
2002-11-29,25,1,1,1
2002-12-09,13,1,1,1
2002-12-25,10,1,1,1
2003-01-02,12,1,1,1
2003-01-03,10,1,1,1
2003-01-08,05,1,1,1
2003-01-11,28,1,1,1
2003-01-24,28,1,1,1
2003-01-28,10,1,1,1
2003-02-09,10,1,1,1
2003-02-18,10,1,1,1
2003-03-09,10,1,1,1
2003-03-30,05,1,1,1
2003-04-16,28,1,1,1
2003-04-19,32,1,1,1
2003-04-22,32,1,1,1
2003-04-30,30,1,1,1
2003-05-01,10,1,1,1
2003-05-13,19,1,1,1
2003-05-31,12,1,1,1
2003-06-08,16,1,1,1
2003-06-11,10,1,1,1
2003-07-04,25,1,1,1
2003-07-07,25,1,1,1
2003-08-03,11,1,1,1
2003-08-08,25,1,1,1
2003-09-03,32,1,1,1
2003-09-29,05,1,1,1
2003-10-10,28,1,1,1
2003-10-12,30,1,1,1
2003-10-31,28,1,1,1
2003-11-10,08,1,1,1
2003-11-21,25,1,1,1
2003-12-20,16,1,1,1
2003-12-21,25,1,1,1
2003-12-22,28,1,NA,1
2003-12-26,16,1,1,1
2004-01-07,08,1,1,1
2004-01-21,05,1,1,1
2004-01-26,32,1,1,1
2004-01-29,05,1,NA,1
2004-02-03,24,1,1,1
2004-02-06,21,1,1,1
2004-02-06,28,1,1,1
2004-02-13,25,1,1,1
2004-02-27,28,1,1,1
2004-03-07,25,1,1,1
2004-03-31,16,1,1,1
2004-04-09,04,1,1,1
2004-04-12,10,1,1,1
2004-04-24,10,1,1,1
2004-05-23,05,1,1,1
2004-06-10,25,1,1,1
2004-06-21,10,1,1,1
2004-07-14,25,1,1,1
2004-07-17,04,1,1,1
2004-07-21,25,1,1,1
2004-08-05,05,1,1,1
2004-08-10,05,1,1,1
2004-08-27,28,1,1,1
2004-08-28,18,1,1,1
2004-09-13,05,1,1,1
2004-10-08,28,1,1,1
2004-12-14,10,1,1,1
2004-12-21,10,1,1,1
2005-01-01,04,1,1,1
2005-01-08,05,1,1,1
2005-01-09,10,1,1,1
2005-01-10,18,1,1,1
2005-01-17,28,1,1,1
2005-01-20,05,1,1,1
2005-02-08,10,1,1,1
2005-02-17,25,1,1,1
2005-03-08,05,1,1,1
2005-03-13,32,1,1,1
2005-03-19,25,1,1,1
2005-03-20,04,1,1,1
2005-03-27,24,1,1,1
2005-04-04,25,1,1,1
2005-04-15,10,1,1,1
2005-04-16,32,1,1,1
2005-04-26,25,1,1,1
2005-04-27,11,1,1,1
2005-04-27,28,1,1,1
2005-05-07,12,1,1,1
2005-05-11,25,1,1,1
2005-05-25,05,1,1,1
2005-05-27,25,1,1,1
2005-05-28,05,1,1,1
2005-05-30,10,1,1,1
2005-06-03,10,1,1,1
2005-06-25,10,1,1,1
2005-07-05,18,1,1,1
2005-07-17,05,1,1,1
2005-07-17,10,1,1,1
2005-07-22,28,1,1,1
2005-07-25,10,1,1,1
2005-08-05,10,1,1,NA
2005-08-06,04,1,1,1
2005-08-20,05,1,1,1
2005-08-22,05,1,1,1
2005-08-26,25,1,1,1
2005-09-02,25,1,1,1
2005-09-05,08,1,1,1
2005-09-15,25,1,1,1
2005-09-20,05,1,1,1
2005-09-20,07,1,1,1
2005-09-25,25,1,1,1
2005-09-28,25,1,1,1
2005-10-06,10,1,1,1
2005-10-07,12,1,1,1
2005-10-10,11,1,1,1
2005-10-20,25,1,1,1
2005-12-03,05,1,1,1
2005-12-05,10,1,1,1
2005-12-12,25,1,1,1
2005-12-14,10,1,1,1
2005-12-17,07,1,1,1
2005-12-19,32,1,1,1
2005-12-20,05,1,1,1
2005-12-20,28,1,1,1
2005-12-25,10,1,1,1
2005-12-28,10,1,1,1
2005-12-31,25,1,1,1
2006-01-03,25,1,1,1
2006-01-07,10,1,1,1
2006-01-14,10,1,1,1
2006-01-16,24,1,1,1
2006-01-21,25,1,1,1
2006-01-28,08,1,1,1
2006-01-30,05,1,1,1
2006-02-02,25,1,1,1
2006-02-05,10,1,1,1
2006-02-09,10,1,1,1
2006-02-13,10,2,2,2
2006-02-16,11,1,1,1
2006-02-27,14,1,1,1
2006-03-12,28,1,1,1
2006-03-16,10,1,1,1
2006-03-17,16,1,1,1
2006-03-25,12,1,1,1
2006-04-10,25,1,1,1
2006-04-12,15,1,1,1
2006-04-12,16,1,1,1
2006-04-24,25,1,1,1
2006-05-07,05,1,1,1
2006-05-16,09,1,1,1
2006-05-19,16,1,1,1
2006-05-19,28,1,1,1
2006-05-22,16,1,1,1
2006-05-24,28,1,1,1
2006-06-05,05,1,1,1
2006-06-11,19,1,1,1
2006-06-14,10,1,1,1
2006-06-25,18,1,1,1
2006-06-30,25,1,1,1
2006-07-05,28,1,1,1
2006-07-10,10,1,1,1
2006-07-13,12,1,1,1
2006-07-18,11,1,1,1
2006-07-21,05,1,1,1
2006-08-01,29,1,1,1
2006-08-08,16,1,1,1
2006-08-11,08,1,1,1
2006-08-11,25,1,1,1
2006-08-12,10,1,1,1
2006-08-16,07,1,1,1
2006-08-25,25,1,1,1
2006-09-05,28,1,1,1
2006-09-07,10,1,1,1
2006-09-13,25,2,2,2
2006-09-20,12,1,1,1
2006-09-28,32,1,1,1
2006-10-18,25,1,1,1
2006-11-10,10,1,1,1
2006-11-22,25,1,1,1
2006-11-24,16,1,1,1
2006-12-06,25,1,1,1
2006-12-14,05,1,1,1
2006-12-22,15,1,1,1
2006-12-26,25,1,1,1
2007-01-03,10,1,1,1
2007-01-04,16,1,1,1
2007-01-05,32,1,1,1
2007-01-17,05,1,1,1
2007-01-20,20,1,1,1
2007-01-23,25,1,1,1
2007-01-24,16,1,1,1
2007-01-24,25,1,1,1
2007-01-24,32,1,1,1
2007-01-26,25,1,1,1
2007-02-07,25,1,1,1
2007-02-09,25,1,1,1
2007-02-12,08,1,1,1
2007-02-13,25,1,1,1
2007-02-20,12,1,1,1
2007-02-27,25,1,1,1
2007-03-01,23,1,1,1
2007-03-11,09,1,1,1
2007-03-28,21,1,1,1
2007-03-29,25,1,1,1
2007-03-30,12,1,1,1
2007-04-13,05,1,1,1
2007-04-28,28,1,1,1
2007-05-12,25,1,1,1
2007-05-20,28,1,1,1
2007-05-21,05,1,1,1
2007-05-21,10,1,1,1
2007-05-21,25,2,2,2
2007-05-29,25,1,1,1
2007-06-02,08,1,1,1
2007-06-04,12,1,1,1
2007-06-20,25,1,1,1
2007-06-24,25,1,1,1
2007-06-27,25,1,1,1
2007-06-28,05,1,1,1
2007-07-04,25,1,1,1
2007-07-06,28,1,1,1
2007-07-25,28,1,1,1
2007-07-29,05,1,1,1
2007-08-12,05,1,1,1
2007-08-12,32,1,1,NA
2007-09-03,09,1,1,1
2007-09-07,09,1,NA,1
2007-09-09,28,1,1,1
2007-10-04,28,1,1,1
2007-10-12,28,1,1,1
2007-10-15,05,1,1,1
2007-10-18,09,1,1,1
2007-10-24,09,1,1,1
2007-10-28,28,1,1,1
2007-10-29,05,1,1,1
2007-10-31,10,1,1,1
2007-10-31,25,1,1,1
2007-11-02,10,1,1,1
2007-11-03,10,1,1,1
2007-11-04,28,1,1,1
2007-11-06,27,1,1,1
2007-11-10,25,1,1,1
2007-11-17,01,1,1,1
2007-11-28,10,1,1,1
2007-12-04,10,1,1,1
2007-12-05,05,1,1,1
2007-12-22,04,1,1,1
2007-12-26,25,1,1,1
2007-12-28,05,1,1,1
2008-01-01,28,1,1,1
2008-01-02,30,1,1,1
2008-01-04,05,1,1,1
2008-01-06,28,1,1,1
2008-01-09,16,1,1,1
2008-01-10,24,1,1,1
2008-01-12,24,1,1,1
2008-01-27,05,1,1,1
2008-02-03,25,1,1,1
2008-02-03,28,1,1,1
2008-02-05,05,1,1,1
2008-02-05,16,1,1,1
2008-02-06,08,1,1,1
2008-02-08,25,1,1,1
2008-02-13,10,1,1,1
2008-02-17,25,1,1,1
2008-02-22,05,1,1,1
2008-02-23,10,1,1,1
2008-02-26,16,1,1,NA
2008-02-29,11,1,1,1
2008-03-02,30,1,1,1
2008-03-15,16,1,1,1
2008-03-27,16,1,1,1
2008-03-27,25,1,1,1
2008-03-29,16,1,1,1
2008-03-30,16,1,1,1
2008-04-08,25,1,1,1
2008-04-16,25,1,1,1
2008-05-02,16,1,1,1
2008-05-27,18,1,1,1
2008-06-06,10,1,1,1
2008-06-17,12,1,1,1
2008-06-23,10,1,1,1
2008-07-03,20,1,1,1
2008-07-10,28,1,1,1
2008-07-12,25,1,1,1
2008-07-18,05,1,1,1
2008-07-19,25,1,1,1
2008-07-22,30,1,1,1
2008-08-01,28,1,1,1
2008-08-09,28,1,1,1
2008-08-12,19,1,1,1
2008-08-13,28,1,1,1
2008-08-14,28,1,1,1
2008-08-15,25,1,1,1
2008-08-16,25,1,1,1
2008-08-22,16,1,1,1
2008-09-02,25,1,1,1
2008-09-19,12,1,1,1
2008-09-26,16,1,1,1
2008-09-27,05,1,1,1
2008-10-03,29,1,1,1
2008-10-14,25,1,1,1
2008-10-16,05,1,1,1
2008-10-16,28,1,1,1
2008-10-22,25,1,1,1
2008-10-24,30,1,1,1
2008-10-25,05,1,1,1
2008-11-10,28,1,1,1
2008-11-11,05,1,1,1
2008-11-11,12,1,1,1
2008-11-11,16,1,1,1
2008-11-21,05,1,1,1
2008-11-21,28,1,1,1
2008-12-02,18,1,1,1
2008-12-10,28,1,1,1
2008-12-18,20,1,1,1
2008-12-18,28,2,1,2
2008-12-19,12,1,1,1
2008-12-23,25,1,1,1
2008-12-26,10,1,1,1
2008-12-30,28,1,1,1
2009-01-01,28,1,NA,1
2009-01-09,12,1,1,1
2009-01-12,09,1,1,1
2009-01-16,08,1,1,1
2009-01-19,25,1,1,1
2009-01-20,05,1,1,1
2009-02-06,08,1,1,1
2009-02-06,12,1,1,1
2009-02-07,12,1,1,1
2009-02-13,30,1,1,1
2009-02-18,09,1,1,1
2009-02-22,25,1,1,1
2009-02-24,10,1,1,1
2009-02-24,12,1,1,1
2009-03-02,05,1,1,1
2009-03-04,25,1,1,1
2009-03-09,05,1,1,1
2009-03-10,28,2,2,2
2009-03-11,25,1,1,1
2009-03-18,10,1,1,1
2009-03-21,10,1,1,1
2009-03-22,05,1,1,1
2009-03-25,10,1,1,1
2009-03-25,19,1,1,1
2009-03-28,07,1,1,1
2009-03-31,10,1,1,1
2009-04-06,25,1,1,1
2009-04-07,25,1,1,1
2009-04-11,25,1,1,1
2009-04-13,20,1,1,1
2009-04-19,10,1,1,1
2009-04-25,04,1,1,1
2009-04-25,05,1,1,1
2009-04-29,05,1,1,1
2009-05-03,12,1,1,1
2009-05-03,25,1,1,1
2009-05-10,25,1,1,1
2009-05-15,20,1,1,1
2009-05-18,24,1,1,1
2009-06-03,28,1,1,NA
2009-06-13,18,1,1,1
2009-06-16,05,1,1,1
2009-06-16,25,1,1,1
2009-07-01,28,1,1,1
2009-07-05,10,2,2,2
2009-07-05,25,1,1,1
2009-07-09,08,1,1,1
2009-07-09,28,1,NA,1
2009-07-17,28,1,1,1
2009-07-25,32,1,1,1
2009-07-27,10,1,1,1
2009-07-28,05,2,2,2
2009-08-07,28,1,1,1
2009-08-13,16,1,1,1
2009-08-17,28,1,1,1
2009-08-19,30,1,1,1
2009-08-20,16,1,1,1
2009-08-21,10,1,1,1
2009-08-28,05,3,3,3
2009-08-31,10,1,1,1
2009-09-01,09,1,1,1
2009-09-04,05,1,1,1
2009-09-07,25,1,1,1
2009-09-08,19,1,1,1
2009-09-09,12,1,1,1
2009-09-09,25,1,1,1
2009-09-10,25,1,1,1
2009-09-12,24,1,1,1
2009-09-13,08,1,1,1
2009-09-13,12,1,1,1
2009-09-13,27,1,1,1
2009-09-17,05,1,1,1
2009-09-19,16,1,1,1
2009-09-20,05,1,1,1
2009-09-21,28,1,1,1
2009-09-26,16,1,1,1
2009-09-26,25,1,1,1
2009-10-04,21,1,1,1
2009-10-07,25,1,1,1
2009-10-08,08,1,1,1
2009-10-09,10,1,1,1
2009-10-14,25,1,1,1
2009-10-17,05,1,1,1
2009-10-19,12,1,1,1
2009-10-28,28,1,1,1
2009-10-30,09,1,1,1
2009-11-01,05,1,1,1
2009-11-05,20,1,1,1
2009-11-07,12,1,1,1
2009-11-08,12,1,1,1
2009-11-08,16,1,1,1
2009-11-09,10,1,1,1
2009-11-10,25,1,1,1
2009-11-14,10,1,1,1
2009-11-25,05,1,1,1
2009-11-26,08,1,1,1
2009-11-26,09,1,1,1
2009-11-30,05,1,1,1
2009-12-01,19,1,1,1
2009-12-03,08,1,1,1
2009-12-04,28,1,1,1
2009-12-09,16,1,1,1
2009-12-14,10,1,1,1
2009-12-21,10,1,1,1
2009-12-22,25,1,1,1
2009-12-27,12,1,1,1
2009-12-27,25,1,1,1
2009-12-28,16,1,1,1
2009-12-29,28,1,1,1
2010-01-05,30,1,1,1
2010-01-07,12,1,1,1
2010-01-11,20,1,1,1
2010-01-12,16,1,1,1
2010-01-12,28,1,1,1
2010-01-13,16,1,1,1
2010-01-15,10,2,2,2
2010-01-19,10,1,1,1
2010-01-23,09,1,1,1
2010-01-26,28,1,1,1
2010-01-27,32,1,1,NA
2010-01-30,20,1,1,1
2010-02-01,26,1,1,1
2010-02-03,10,1,1,1
2010-02-05,10,1,1,1
2010-02-09,28,1,1,1
2010-02-13,12,1,1,1
2010-02-14,16,1,1,1
2010-02-23,16,1,1,1
2010-02-23,30,1,1,1
2010-02-25,25,1,1,1
2010-02-26,25,1,1,1
2010-02-26,28,1,1,1
2010-02-27,16,1,1,1
2010-02-28,08,1,1,1
2010-03-01,28,1,1,1
2010-03-05,28,1,1,1
2010-03-06,08,1,1,1
2010-03-12,05,2,2,2
2010-03-20,28,1,1,1
2010-03-28,05,1,NA,1
2010-04-01,10,1,1,1
2010-04-01,21,1,1,1
2010-04-12,28,1,1,1
2010-04-13,09,1,1,1
2010-04-18,12,1,1,1
2010-04-22,07,1,1,1
2010-04-22,08,1,1,1
2010-04-22,09,1,1,1
2010-04-27,09,1,1,1
2010-04-27,28,1,1,1
2010-05-03,12,1,1,NA
2010-05-07,01,1,1,1
2010-05-07,12,1,1,1
2010-05-13,16,1,1,1
2010-05-22,09,1,1,1
2010-05-23,19,1,1,1
2010-05-29,25,1,1,1
2010-06-05,05,1,1,1
2010-06-08,25,1,1,1
2010-06-12,16,1,1,1
2010-06-15,10,1,1,1
2010-06-18,25,1,1,1
2010-06-19,09,1,1,1
2010-06-20,10,1,1,1
2010-06-21,10,1,1,1
2010-06-22,17,1,1,1
2010-06-24,05,1,1,1
2010-06-27,10,1,1,1
2010-07-01,25,1,1,1
2010-07-01,28,1,1,1
2010-07-01,30,1,1,1
2010-07-04,21,1,1,1
2010-07-07,09,1,1,1
2010-07-10,10,1,1,1
2010-07-16,19,2,2,2
2010-07-21,16,1,1,1
2010-07-21,25,1,1,1
2010-07-22,20,1,1,1
2010-07-26,10,1,1,1
2010-07-26,12,1,1,1
2010-07-28,08,1,1,1
2010-07-29,19,1,1,1
2010-07-29,28,1,1,1
2010-08-04,25,1,1,1
2010-08-16,16,1,1,1
2010-08-20,25,1,1,1
2010-08-23,10,1,1,1
2010-08-23,20,1,1,1
2010-08-28,25,1,1,1
2010-08-28,28,1,1,1
2010-08-29,09,1,1,1
2010-09-05,05,1,1,1
2010-09-05,10,1,1,1
2010-09-06,05,1,1,1
2010-09-06,17,1,1,1
2010-09-15,25,1,1,1
2010-09-18,25,1,1,1
2010-09-20,28,1,1,1
2010-09-21,10,1,1,1
2010-09-21,25,1,1,1
2010-09-22,28,1,1,1
2010-09-26,10,1,1,1
2010-09-27,25,1,1,1
2010-09-27,28,1,1,1
2010-10-03,05,1,1,1
2010-10-07,05,1,1,1
2010-10-07,25,1,1,1
2010-10-08,25,1,1,1
2010-10-16,25,1,1,1
2010-10-18,10,1,1,1
2010-10-18,25,1,1,1
2010-10-19,05,1,1,1
2010-10-19,19,1,1,1
2010-10-20,20,1,1,1
2010-10-20,25,1,1,1
2010-10-22,28,1,1,1
2010-10-24,14,1,1,1
2010-10-30,05,1,1,1
2010-10-30,10,1,1,1
2010-11-02,15,1,1,1
2010-11-03,01,1,1,1
2010-11-12,10,1,1,1
2010-11-16,25,1,1,1
2010-11-19,09,1,1,1
2010-11-19,10,2,2,2
2010-11-21,07,1,1,1
