fecha,CVE_ENT,def_registradas,def_residentes,def_ocurridas
1986-11-12,25,1,1,NA
1986-12-30,05,1,1,1
1987-01-12,32,1,1,1
1987-01-20,12,1,1,1
1987-02-24,25,1,1,NA
1987-03-18,10,1,1,1
1987-03-21,10,1,1,1
1987-05-11,08,1,1,1
1987-06-11,05,1,1,1
1987-08-04,28,1,1,1
1987-10-27,12,1,1,1
1987-11-20,25,1,NA,NA
1988-03-18,32,1,1,1
1988-03-29,29,1,1,1
1988-05-25,25,1,1,1
1988-11-22,05,1,1,1
1989-02-14,12,1,1,1
1989-05-21,12,1,1,1
1989-07-04,10,1,1,1
1989-07-27,12,1,1,1
1989-09-19,16,1,1,1
1989-12-20,32,1,1,NA
1990-02-10,25,1,1,1
1990-05-18,25,1,1,NA
1990-06-09,25,1,1,1
1990-08-29,12,1,1,1
1990-10-06,25,1,1,NA
1990-11-30,05,1,1,1
1990-12-21,12,1,1,1
1991-01-04,07,1,1,1
1991-01-17,16,1,1,1
1991-03-01,16,1,1,1
1991-03-28,05,1,1,1
1991-07-09,10,1,1,1
1991-09-08,04,1,1,1
1991-10-27,10,1,1,1
1991-11-12,16,1,1,1
1991-11-24,05,1,1,1
1991-12-19,10,1,1,1
1992-03-04,28,1,1,1
1992-03-14,12,1,1,1
1992-04-14,16,1,1,1
1992-06-09,10,1,1,1
1992-07-07,25,1,1,1
1992-09-07,14,1,1,1
1992-09-11,04,1,1,1
1992-09-16,08,1,1,1
1992-09-30,25,1,1,1
1992-10-22,10,1,1,1
1992-11-05,25,1,1,1
1992-12-09,30,1,NA,1
1992-12-21,10,1,1,1
1992-12-27,18,1,1,NA
1992-12-28,32,1,1,1
1992-12-29,15,1,1,1
1993-01-04,16,1,1,1
1993-01-15,12,1,1,1
1993-01-20,16,1,1,1
1993-03-06,32,1,1,1
1993-04-01,16,1,1,1
1993-04-23,10,1,1,1
1993-07-02,30,1,1,1
1993-08-07,32,1,1,1
1993-08-31,25,1,1,1
1993-09-17,05,1,1,1
1993-10-02,10,1,1,1
1993-10-19,05,1,1,1
1993-10-21,25,1,1,NA
1993-10-27,07,1,1,1
1993-12-24,32,1,NA,1
1993-12-28,04,1,1,1
1994-01-19,30,1,NA,1
1994-02-02,17,1,1,1
1994-02-07,05,1,1,1
1994-02-09,25,1,1,1
1994-03-04,05,1,1,1
1994-07-12,10,1,1,1
1994-07-26,01,1,1,1
1994-08-15,25,1,1,1
1994-10-09,30,1,1,1
1994-11-05,08,1,1,1
1994-11-07,10,1,1,1
1994-11-15,25,1,1,1
1994-11-15,28,1,1,1
1994-11-24,10,1,NA,1
1995-01-01,10,1,1,1
1995-03-16,10,1,1,1
1995-04-22,28,1,NA,1
1995-04-29,13,1,1,1
1995-08-10,28,1,1,1
1995-08-13,25,1,1,1
1995-09-01,05,1,1,1
1995-09-02,05,1,1,1
1995-09-20,10,1,1,1
1995-10-06,28,1,1,1
1995-11-16,12,1,1,1
1995-11-17,25,1,NA,1
1995-11-22,25,1,1,1
1995-12-05,22,1,1,1
1996-01-04,10,1,1,1
1996-01-09,22,1,1,1
1996-01-29,13,1,1,1
1996-05-04,10,1,1,1
1996-05-29,32,1,1,1
1996-06-27,16,1,1,1
1996-07-02,32,1,1,1
1996-07-06,05,1,1,1
1996-07-21,05,1,1,1
1996-07-30,07,1,1,1
1996-08-06,15,1,1,1
1996-08-08,05,1,1,1
1996-08-29,25,1,1,1
1996-09-27,05,1,1,1
1996-12-06,12,1,1,1
1996-12-08,25,1,1,1
1996-12-21,10,1,1,1
1997-01-07,04,1,1,1
1997-01-11,25,1,NA,NA
1997-03-28,05,1,1,1
1997-04-05,10,1,1,1
1997-04-07,23,1,NA,1
1997-04-10,10,1,1,1
1997-05-11,16,1,1,1
1997-05-22,05,1,1,1
1997-06-26,10,1,1,1
1997-06-26,32,1,1,1
1997-07-18,25,1,NA,1
1997-08-11,12,1,1,1
1997-08-16,16,1,1,1
1997-08-18,10,1,1,1
1997-09-25,15,1,1,1
1997-10-19,16,1,NA,NA
1997-11-22,28,1,1,1
1997-12-09,01,1,1,1
1997-12-14,05,1,1,1
1997-12-24,28,1,1,1
1997-12-28,08,1,1,1
1998-01-07,25,1,1,1
1998-01-09,13,1,1,1
1998-01-11,10,1,1,1
1998-01-22,10,1,1,1
1998-02-08,30,1,1,1
1998-02-19,10,1,1,1
1998-03-17,10,1,1,1
1998-03-27,12,1,1,1
1998-04-02,25,1,1,1
1998-04-06,15,1,1,1
1998-04-19,16,1,1,1
1998-06-29,25,1,1,1
1998-07-29,10,1,1,1
1998-09-20,07,1,1,1
1998-10-08,10,1,1,1
1998-11-03,25,1,1,1
1998-11-17,07,1,1,1
1998-12-31,05,1,1,1
1999-01-08,05,1,1,1
1999-03-25,20,1,1,1
1999-04-21,25,1,1,1
1999-06-24,16,1,1,NA
1999-06-25,17,1,1,1
1999-08-30,10,1,1,1
1999-09-07,20,1,1,1
1999-09-07,30,1,1,1
1999-09-23,05,1,1,1
1999-10-19,12,1,1,1
1999-11-20,21,1,1,1
1999-12-09,12,1,1,1
2000-01-03,12,1,1,1
2000-01-16,16,1,1,1
2000-02-02,32,1,1,1
2000-02-10,10,1,1,1
2000-02-14,10,1,1,1
2000-02-25,12,1,1,1
2000-02-25,32,1,1,1
2000-03-23,28,1,1,1
2000-04-09,12,1,1,1
2000-04-12,10,1,1,1
2000-05-11,25,1,1,1
2000-06-21,05,1,1,1
2000-07-08,12,1,1,1
2000-08-01,25,1,1,1
2000-08-24,32,1,1,1
2000-09-09,03,1,1,1
2000-09-09,08,1,1,1
2000-09-28,05,1,1,1
2000-10-01,07,1,1,1
2000-10-20,10,2,2,2
2000-11-08,10,1,1,1
2000-12-10,10,1,1,1
2000-12-12,12,1,1,1
2000-12-13,30,1,1,1
2000-12-20,32,1,1,1
2001-01-05,28,1,1,1
2001-01-07,10,1,1,1
2001-01-08,10,1,1,1
2001-01-13,05,1,1,1
2001-01-15,25,1,1,1
2001-01-16,12,1,1,1
2001-01-30,25,1,1,1
2001-02-06,05,1,1,1
2001-02-12,25,1,NA,NA
2001-02-15,16,1,1,1
2001-03-01,25,1,1,NA
2001-03-11,28,1,1,1
2001-04-19,12,1,1,1
2001-05-10,32,1,1,1
2001-06-01,25,1,NA,1
2001-06-25,30,1,NA,1
2001-07-10,10,2,2,2
2001-09-17,25,1,1,1
2001-09-17,30,1,1,1
2001-10-22,16,1,1,1
2001-11-19,20,1,1,1
2001-11-24,16,1,1,1
2001-12-05,10,1,1,1
2001-12-28,16,1,1,1
2002-01-16,10,1,1,1
2002-02-06,25,1,1,1
2002-02-07,16,1,1,1
2002-02-27,10,1,1,1
2002-02-28,10,1,1,1
2002-03-21,05,1,1,1
2002-03-29,28,1,1,1
2002-04-21,16,1,1,1
2002-04-23,28,1,1,1
2002-05-13,32,1,1,1
2002-06-17,10,1,1,1
2002-06-27,10,1,1,1
2002-09-18,12,1,1,1
2002-09-24,12,1,1,1
2002-09-29,10,1,1,1
2002-12-27,09,1,1,1
2003-01-15,25,1,1,1
2003-02-06,10,1,1,1
2003-02-11,10,1,1,1
2003-02-14,28,1,1,1
2003-03-22,12,1,1,1
2003-05-10,32,1,1,1
2003-05-18,25,1,1,1
2003-05-19,25,1,1,1
2003-06-12,10,1,1,1
2003-07-09,05,1,1,1
2003-07-12,10,1,1,1
2003-08-08,30,1,NA,1
2003-09-16,25,1,1,1
2003-10-05,10,1,1,1
2003-10-19,12,1,1,1
2003-11-01,25,1,1,1
2003-12-05,07,1,1,1
2003-12-07,26,1,1,1
2003-12-08,07,1,1,1
2003-12-13,25,1,1,1
2003-12-18,10,1,1,1
2003-12-18,25,1,1,1
2003-12-25,15,1,1,1
2003-12-28,28,1,1,1
2004-01-03,30,1,NA,1
2004-01-10,05,1,1,1
2004-01-10,15,1,1,1
2004-01-11,19,1,1,1
2004-02-02,08,1,1,1
2004-02-04,32,1,1,1
2004-02-08,25,1,1,1
2004-02-23,12,1,1,1
2004-03-08,25,1,1,1
2004-03-10,28,1,1,1
2004-03-26,16,1,1,1
2004-04-06,28,1,1,1
2004-04-15,10,1,1,1
2004-05-04,18,1,1,1
2004-06-10,05,1,1,1
2004-06-21,28,1,1,1
2004-06-24,16,1,1,1
2004-07-14,10,1,1,1
2004-07-17,17,1,1,1
2004-07-23,05,1,1,1
2004-08-10,10,1,1,1
2004-08-13,10,1,1,1
2004-08-23,10,1,1,NA
2004-08-26,10,1,1,NA
2004-09-03,10,1,1,NA
2004-09-13,05,1,1,1
2004-09-20,25,1,1,1
2004-09-22,08,1,1,1
2004-09-29,28,1,1,1
2004-10-03,25,1,1,1
2004-10-19,25,1,1,1
2004-10-31,30,1,1,1
2004-11-28,08,1,1,1
2004-12-16,15,1,1,1
2004-12-24,04,1,1,1
2004-12-24,16,1,1,1
2004-12-25,21,1,1,1
2005-01-17,12,1,1,1
2005-01-18,10,1,1,1
2005-02-14,05,1,1,1
2005-02-25,20,1,1,1
2005-03-09,25,1,1,1
2005-03-12,24,1,1,1
2005-03-22,28,1,1,1
2005-03-30,30,1,NA,1
2005-04-02,10,1,1,1
2005-05-05,12,1,1,1
2005-05-10,13,1,1,1
2005-05-12,10,1,NA,1
2005-06-07,28,1,1,1
2005-06-11,18,1,1,1
2005-06-12,10,1,1,1
2005-06-19,05,1,1,1
2005-06-28,05,1,1,1
2005-07-01,10,1,1,1
2005-07-12,12,1,1,1
2005-07-14,25,1,1,1
2005-07-27,25,1,1,1
2005-08-17,25,1,1,1
2005-08-30,25,1,1,1
2005-09-26,25,1,1,1
2005-09-26,32,1,1,NA
2005-09-29,25,1,1,1
2005-10-02,12,1,1,1
2005-10-13,13,1,1,1
2005-10-15,19,1,1,1
2005-10-23,28,1,1,1
2005-10-24,21,1,1,1
2005-10-29,28,1,1,1
2005-11-04,25,1,1,1
2005-11-19,25,1,NA,1
2005-11-23,05,1,1,1
2005-11-28,10,1,1,1
2005-12-11,25,1,1,1
2005-12-16,10,1,1,1
2005-12-17,10,1,1,1
2005-12-21,05,1,1,1
2005-12-22,25,1,1,1
2005-12-23,10,1,1,1
2005-12-26,05,1,1,NA
2005-12-26,32,1,1,1
2006-01-02,10,1,1,1
2006-01-19,25,1,1,1
2006-01-22,25,1,1,1
2006-01-28,13,1,1,1
2006-01-29,28,1,1,1
2006-01-31,10,1,1,1
2006-02-01,25,1,1,NA
2006-02-03,25,1,1,1
2006-02-06,22,1,1,1
2006-02-08,28,1,1,1
2006-02-13,28,1,1,1
2006-02-18,05,1,1,1
2006-02-20,10,1,1,1
2006-02-24,08,1,1,1
2006-03-12,12,1,1,1
2006-03-16,05,1,1,1
2006-03-20,16,1,1,1
2006-03-23,12,1,1,1
2006-04-10,10,1,1,1
2006-04-24,10,1,1,1
2006-06-12,12,1,1,1
2006-07-05,16,1,1,1
2006-07-06,05,1,1,1
2006-07-30,25,1,1,1
2006-08-03,10,1,1,1
2006-08-12,10,1,1,1
2006-08-13,05,1,1,1
2006-08-14,25,2,2,2
2006-08-18,04,1,1,1
2006-08-25,10,1,1,NA
2006-09-06,25,1,1,1
2006-09-18,10,1,1,1
2006-09-22,10,1,1,1
2006-10-11,28,1,NA,1
2006-10-16,05,1,1,1
2006-10-16,25,1,1,1
2006-10-21,10,1,1,1
2006-10-21,25,1,1,1
2006-10-24,05,1,1,1
2006-11-10,16,1,1,1
2006-11-14,28,1,1,1
2006-11-30,28,1,1,1
2006-12-01,10,1,1,1
2006-12-04,25,1,1,1
2006-12-04,28,1,1,1
2006-12-08,25,1,1,1
2006-12-09,19,1,1,1
2006-12-10,16,1,1,1
2006-12-21,19,1,1,1
2006-12-22,16,1,1,1
2006-12-25,10,1,1,1
2007-01-05,28,1,1,1
2007-01-13,10,1,1,1
2007-01-20,16,1,1,1
2007-01-30,16,3,3,3
2007-02-24,24,1,1,1
2007-02-26,25,1,1,1
2007-02-27,25,1,1,1
2007-03-05,16,1,1,1
2007-03-06,10,1,1,1
2007-03-10,30,1,1,1
2007-03-14,28,1,1,1
2007-04-17,25,1,1,1
2007-04-28,30,1,1,1
2007-05-06,04,1,1,1
2007-05-30,25,1,1,1
2007-06-02,16,1,1,1
2007-06-10,05,1,1,1
2007-06-11,25,1,1,1
2007-06-15,25,1,1,1
2007-06-28,05,1,NA,1
2007-06-28,12,1,1,1
2007-07-01,18,1,1,1
2007-07-07,05,1,1,1
2007-07-27,05,1,1,1
2007-08-01,12,1,1,1
2007-08-20,25,1,1,NA
2007-09-21,12,1,1,1
2007-09-22,05,1,1,1
2007-09-23,20,1,1,1
2007-09-27,10,1,1,1
2007-09-29,25,1,1,1
2007-09-30,25,1,1,1
2007-10-07,08,1,1,1
2007-10-08,25,1,1,1
2007-10-26,25,1,1,1
2007-11-02,10,1,1,NA
2007-11-06,28,1,1,1
2007-11-07,18,1,1,1
2007-11-09,10,1,1,1
2007-11-13,08,1,1,1
2007-11-13,25,1,1,1
2007-11-21,16,1,1,1
2007-11-23,28,1,1,1
2007-11-25,10,1,1,1
2007-11-26,16,1,NA,1
2007-12-17,28,1,1,1
2007-12-25,28,1,1,1
2007-12-27,10,1,1,1
2007-12-30,10,1,1,1
2008-01-15,10,1,NA,NA
2008-01-16,16,1,1,1
2008-01-16,25,1,1,1
2008-02-01,21,1,1,1
2008-02-03,16,1,1,1
2008-02-10,10,1,1,1
2008-02-10,12,1,1,1
2008-02-13,28,1,1,1
2008-02-13,32,1,NA,1
2008-02-14,10,1,1,1
2008-02-19,16,1,1,1
2008-02-21,16,1,1,1
2008-02-22,10,1,1,1
2008-02-25,16,1,1,1
2008-02-26,12,1,1,1
2008-02-29,25,1,1,1
2008-03-09,05,1,1,1
2008-03-23,05,1,1,1
2008-03-30,16,1,1,1
2008-04-07,25,1,1,1
2008-04-12,05,1,1,1
2008-04-19,16,1,1,1
2008-04-26,23,1,1,1
2008-05-04,28,1,1,1
2008-05-09,10,1,1,1
2008-05-13,18,1,1,1
2008-05-21,05,1,1,1
2008-06-01,12,1,1,1
2008-06-01,25,1,1,1
2008-06-07,05,1,1,1
2008-06-20,05,1,1,1
2008-06-30,13,1,1,1
2008-07-02,25,1,1,1
2008-07-03,18,1,1,1
2008-07-05,05,1,1,1
2008-07-11,08,1,1,1
2008-08-03,16,1,1,1
2008-08-16,25,1,1,1
2008-08-19,28,1,1,1
2008-09-19,13,1,1,1
2008-09-30,12,1,1,1
2008-10-17,12,1,1,1
2008-10-21,28,1,1,1
2008-10-26,25,1,1,1
2008-10-27,25,1,1,1
2008-11-06,08,1,1,1
2008-11-07,12,1,1,1
2008-11-19,05,1,1,1
2008-11-20,28,1,1,1
2008-11-27,05,1,1,1
2008-12-05,25,1,1,1
2008-12-08,28,1,1,1
2008-12-15,08,1,1,NA
2008-12-22,25,1,1,1
2008-12-28,18,1,1,1
2008-12-30,13,1,1,1
2008-12-30,16,1,1,1
2008-12-30,25,1,NA,1
2009-01-09,04,1,1,1
2009-01-13,28,1,1,1
2009-02-03,24,1,1,1
2009-02-06,25,1,1,1
2009-02-11,28,1,1,1
2009-02-12,25,1,1,1
2009-02-17,16,1,NA,NA
2009-02-17,27,1,1,1
2009-02-20,32,1,NA,NA
2009-02-21,10,1,1,1
2009-02-26,25,1,1,1
2009-03-04,25,1,1,1
2009-03-09,28,1,1,1
2009-03-14,05,1,1,1
2009-03-23,28,1,1,1
2009-03-29,25,1,1,1
2009-03-30,28,1,1,1
2009-04-07,28,1,1,1
2009-04-11,12,1,1,1
2009-04-13,25,1,1,1
2009-04-21,28,1,1,1
2009-04-26,05,1,1,1
2009-04-27,25,1,1,1
2009-04-29,13,1,1,1
2009-05-01,28,1,1,1
2009-05-19,28,1,1,1
2009-05-22,10,1,1,NA
2009-05-23,10,1,1,1
2009-05-28,09,1,1,1
2009-05-30,25,1,1,1
2009-06-05,28,1,1,1
2009-06-09,32,1,1,1
2009-06-10,10,1,1,1
2009-06-25,10,1,1,1
2009-07-05,28,1,1,1
2009-07-06,12,1,1,1
2009-07-12,19,1,1,1
2009-07-16,25,1,1,1
2009-07-17,05,1,1,NA
2009-07-17,19,1,1,1
2009-07-19,08,1,1,1
2009-07-20,25,1,1,1
2009-07-28,25,1,1,1
2009-07-30,30,1,1,1
2009-08-01,19,1,1,1
2009-08-02,05,1,1,1
2009-08-05,19,1,1,1
2009-08-17,28,1,1,1
2009-08-23,25,1,1,1
2009-08-26,10,1,1,1
2009-09-02,05,1,1,1
2009-09-08,19,1,1,1
2009-09-10,19,1,1,1
2009-09-19,25,1,NA,1
2009-09-20,10,1,1,1
2009-09-22,10,1,1,1
2009-09-26,25,1,1,1
2009-09-28,05,1,1,1
2009-09-30,08,1,1,1
2009-10-08,05,1,1,1
2009-10-14,24,1,NA,1
2009-10-17,25,1,1,NA
2009-11-05,19,1,NA,1
2009-11-10,12,1,1,1
2009-11-12,05,1,1,1
2009-11-16,25,1,1,1
2009-11-16,28,1,1,1
2009-11-22,25,1,1,1
2009-11-27,25,1,1,1
2009-12-04,32,1,1,1
2009-12-13,25,1,1,1
2009-12-29,08,1,1,1
2009-12-30,16,1,1,1
2010-01-03,01,1,1,1
2010-01-04,10,1,1,1
2010-01-13,05,1,1,1
2010-01-13,25,1,1,1
2010-01-15,25,1,1,1
2010-02-05,05,1,1,1
2010-02-09,10,1,NA,NA
2010-02-20,05,1,1,1
2010-02-24,16,1,1,1
2010-02-27,18,1,1,1
2010-02-28,05,1,1,1
2010-03-04,10,1,1,1
2010-03-08,10,1,1,1
2010-03-09,21,1,1,1
2010-03-13,16,1,1,1
2010-03-15,32,1,1,1
2010-03-19,25,1,1,1
2010-03-21,25,1,1,1
2010-03-25,25,1,1,1
2010-03-27,25,1,1,1
2010-04-01,12,1,1,1
2010-04-03,28,1,1,1
2010-04-07,25,1,1,1
2010-04-09,28,1,1,1
2010-04-29,07,1,NA,1
2010-05-03,10,1,1,1
2010-05-03,25,1,1,1
2010-05-03,32,1,1,1
2010-05-06,16,1,1,1
2010-05-07,25,1,1,1
2010-05-21,01,1,1,1
2010-05-22,28,1,1,1
2010-05-24,28,1,1,1
2010-05-29,12,1,1,1
2010-05-30,19,1,1,1
2010-06-05,05,1,1,1
2010-06-14,10,1,1,1
2010-06-18,10,1,1,1
2010-06-18,12,1,1,1
2010-07-05,05,1,NA,NA
2010-07-06,13,1,1,1
2010-07-08,19,2,2,2
2010-07-09,10,1,1,1
2010-07-10,05,1,1,1
2010-07-11,04,1,1,1
2010-07-11,05,1,1,1
2010-07-12,18,1,1,1
2010-07-14,19,1,1,1
2010-07-15,19,3,3,3
2010-07-16,05,1,1,1
2010-07-16,19,4,4,4
2010-07-17,19,3,2,3
2010-07-21,19,3,3,3
2010-07-23,25,1,1,1
2010-07-26,19,1,1,1
2010-07-30,28,1,1,1
2010-07-31,18,1,1,1
2010-08-01,10,1,1,NA
2010-08-13,10,1,1,1
2010-08-15,28,1,1,1
2010-08-16,16,1,1,1
2010-08-16,25,1,1,1
2010-08-16,28,1,1,1
2010-08-23,28,1,1,1
2010-08-25,28,1,1,1
2010-08-28,16,1,1,1
2010-09-02,25,1,1,1
2010-09-08,16,1,1,1
2010-09-11,15,1,1,1
2010-09-20,05,2,2,2
2010-09-21,25,1,1,1
2010-09-23,12,1,1,1
2010-09-26,13,1,1,1
2010-10-03,28,1,1,1
2010-10-04,05,1,1,1
2010-10-06,05,1,1,1
2010-10-13,16,1,NA,NA
2010-10-22,08,1,1,1
2010-10-23,25,1,1,1
2010-10-24,10,1,1,1
2010-10-26,19,1,1,1
2010-11-04,16,1,1,1
2010-11-14,25,1,1,1
2010-11-17,32,1,1,1
2010-11-22,25,1,1,1
2010-11-23,10,1,1,1
2010-11-26,01,1,1,1
2010-11-27,10,1,1,1
2010-11-27,25,1,1,1
2010-11-28,25,1,1,1
2010-12-03,08,1,1,1
2010-12-04,05,1,1,1
2010-12-04,10,1,1,1
2010-12-05,05,1,1,1
2010-12-08,10,1,1,1
2010-12-12,12,1,1,1
2010-12-13,28,1,1,1
2010-12-22,10,1,1,NA
2010-12-29,28,1,1,1
2010-12-30,18,1,1,1
2011-01-09,15,1,1,1
2011-01-12,12,1,1,1
2011-01-20,05,2,2,2
2011-01-20,16,1,1,1
2011-01-23,21,1,1,1
2011-01-24,25,1,1,1
2011-01-25,32,1,1,1
2011-01-31,08,1,1,1
2011-02-01,10,1,1,1
2011-02-08,05,1,1,1
2011-02-09,25,1,1,1
2011-02-10,30,1,1,NA
2011-02-12,01,1,1,1
2011-02-14,15,1,NA,NA
2011-02-14,28,1,1,1
2011-02-18,19,1,NA,1
2011-02-21,32,1,NA,1
2011-02-28,10,1,1,1
2011-03-02,32,2,2,1
2011-03-04,10,1,1,1
2011-03-04,18,1,1,1
2011-03-07,10,1,1,1
2011-03-16,12,1,1,1
2011-03-16,28,1,1,1
2011-03-18,05,5,5,5
2011-03-18,28,1,1,1
2011-03-19,25,2,2,2
2011-03-29,05,1,1,1
2011-04-01,10,1,1,1
2011-04-01,12,1,1,1
2011-04-10,25,1,1,1
2011-04-11,16,1,1,1
2011-04-20,04,1,1,1
2011-04-21,25,1,1,1
2011-04-26,28,1,1,1
2011-04-29,28,1,1,1
2011-05-04,16,1,1,1
2011-05-05,10,1,1,1
2011-05-08,27,1,1,1
2011-05-13,16,1,1,1
2011-05-28,25,1,1,1
2011-06-01,05,1,1,1
2011-06-01,19,1,1,1
2011-06-09,25,1,1,1
2011-06-11,12,1,1,1
2011-06-12,25,1,1,1
2011-06-18,08,1,1,1
2011-06-18,12,1,1,1
2011-06-18,30,1,1,1
2011-06-20,19,1,NA,1
2011-06-21,05,1,1,1
2011-06-22,12,1,1,1
2011-06-26,25,1,1,1
2011-07-03,25,1,1,1
2011-07-04,10,1,1,1
2011-07-09,20,1,1,1
2011-07-22,09,1,NA,1
2011-07-22,25,1,1,1
2011-07-23,28,1,1,1
2011-07-27,28,1,1,1
2011-07-30,24,1,1,1
2011-07-31,10,1,1,1
2011-07-31,16,1,1,1
2011-07-31,19,1,1,1
2011-08-06,10,1,1,NA
2011-08-15,25,1,1,1
2011-08-16,28,1,1,1
2011-08-17,10,1,1,1
2011-08-17,25,1,1,1
2011-08-19,13,1,1,1
2011-08-23,10,1,1,1
2011-08-26,25,1,1,1
2011-08-27,26,2,2,2
2011-08-28,26,1,1,1
2011-09-01,10,4,4,4
2011-09-05,10,1,1,1
2011-09-08,10,1,1,1
2011-09-10,04,1,1,1
2011-09-14,01,1,1,1
2011-09-15,05,1,1,1
2011-09-17,32,1,1,NA
2011-09-23,28,1,1,1
2011-09-25,05,1,1,1
2011-09-26,25,1,1,NA
2011-09-27,28,1,1,1
2011-09-29,25,1,1,1
2011-10-03,08,1,1,1
2011-10-05,05,1,1,1
2011-10-05,30,1,1,1
2011-10-07,18,1,1,1
2011-10-10,10,1,1,1
2011-10-21,10,1,NA,1
2011-10-26,28,1,1,1
2011-10-29,12,1,1,1
2011-10-30,25,1,1,1
2011-11-01,28,1,1,1
2011-11-06,12,1,1,1
2011-11-08,25,1,1,1
2011-11-10,01,1,1,1
2011-11-11,08,1,1,1
2011-11-11,10,1,1,NA
2011-11-15,25,1,1,1
2011-11-24,28,1,1,1
2011-11-25,12,1,1,1
2011-11-26,10,1,1,1
2011-11-26,25,1,1,1
2011-11-29,28,1,1,1
2011-12-04,18,1,1,1
2011-12-04,25,1,1,1
2011-12-05,05,1,1,1
2011-12-06,21,1,1,1
2011-12-09,16,1,1,1
2011-12-10,25,1,1,1
2011-12-14,10,1,1,1
2011-12-14,25,1,1,NA
2011-12-15,25,1,1,1
2011-12-16,16,1,NA,1
2011-12-19,05,1,1,1
2011-12-20,25,1,1,1
2011-12-20,28,1,1,1
2012-01-01,05,1,1,1
2012-01-02,25,1,1,1
2012-01-04,25,1,1,1
2012-01-07,28,1,1,1
2012-01-08,25,1,1,1
2012-01-12,12,1,1,1
2012-01-15,10,1,NA,NA
2012-01-17,10,1,1,1
2012-01-19,25,1,1,1
2012-01-22,05,2,2,2
2012-01-23,05,1,NA,NA
2012-01-25,25,1,1,1
2012-01-27,01,1,1,1
2012-01-29,16,1,1,1
2012-02-02,28,1,1,1
2012-02-06,05,1,1,1
2012-02-09,28,1,1,1
2012-02-10,25,1,1,1
2012-02-12,16,1,1,1
2012-02-14,08,1,1,NA
2012-02-18,08,2,2,2
2012-02-21,16,1,1,1
2012-02-21,28,1,1,1
2012-03-01,13,1,1,1
2012-03-01,28,1,1,NA
2012-03-09,28,2,2,2
2012-03-13,01,1,1,1
2012-03-13,25,1,1,1
2012-03-18,26,2,2,NA
2012-03-19,01,1,1,1
2012-03-19,28,1,1,1
2012-03-21,05,1,1,1
2012-03-22,01,1,1,1
2012-03-27,25,1,1,1
2012-03-31,10,1,1,1
2012-04-01,10,1,1,1
2012-04-05,10,1,1,1
2012-04-08,08,1,1,1
2012-04-12,12,1,1,1
2012-04-14,24,1,1,1
2012-04-16,28,1,1,1
2012-04-21,25,1,1,1
2012-04-24,14,1,1,1
2012-04-26,20,1,1,1
2012-04-29,25,1,1,1
2012-05-07,28,1,1,1
2012-05-10,08,1,1,1
2012-05-15,10,1,1,1
2012-05-16,25,1,1,1
2012-05-21,24,1,1,1
2012-05-22,10,1,1,1
2012-05-29,28,2,2,2
2012-05-30,01,1,1,1
2012-05-31,28,1,1,1
2012-06-02,04,1,1,1
2012-06-02,05,1,1,1
2012-06-03,01,1,1,1
2012-06-08,28,1,1,1
