fecha,CVE_ENT,def_registradas,def_residentes,def_ocurridas
1991-05-02,10,1,NA,NA
1991-05-11,16,1,NA,NA
1991-05-14,10,1,NA,NA
1991-06-13,25,1,1,1
1991-06-24,25,1,NA,NA
1991-07-14,24,1,1,1
1991-07-19,32,1,NA,NA
1991-08-10,10,1,NA,NA
1991-11-13,32,1,NA,NA
1991-11-14,21,1,NA,NA
1991-11-16,16,1,NA,NA
1991-12-02,25,1,NA,NA
1991-12-04,05,1,NA,NA
1991-12-23,15,1,1,1
1992-02-10,10,1,NA,NA
1992-05-24,32,1,NA,NA
1992-11-12,18,1,NA,NA
1992-11-26,25,1,NA,NA
1992-12-22,14,1,NA,NA
1992-12-28,10,1,NA,NA
1993-01-10,12,1,NA,NA
1993-01-21,10,1,NA,NA
1993-08-23,19,1,NA,NA
1993-09-25,32,1,NA,NA
1993-10-03,25,1,1,1
1993-10-05,08,1,1,1
1993-10-19,18,1,NA,NA
1993-11-01,05,1,NA,NA
1993-11-07,10,1,1,1
1993-11-13,10,1,NA,NA
1993-11-14,32,1,NA,NA
1993-12-12,32,1,NA,NA
1994-01-07,25,1,NA,NA
1994-01-13,10,1,NA,NA
1994-01-22,05,1,NA,NA
1994-05-06,16,1,NA,NA
1994-05-30,28,1,1,1
1994-06-05,28,1,1,1
1994-07-30,24,1,1,1
1994-08-21,10,1,NA,NA
1994-09-20,05,1,NA,NA
1994-10-11,01,1,1,1
1994-10-17,28,1,1,1
1994-11-17,10,1,NA,NA
1994-11-28,10,1,1,1
1994-12-01,03,1,NA,NA
1994-12-02,28,1,1,1
1994-12-28,21,1,NA,NA
1995-02-23,25,1,NA,NA
1995-03-20,18,1,NA,NA
1995-04-21,10,1,NA,NA
1995-04-24,32,1,NA,NA
1995-05-07,10,1,NA,NA
1995-05-15,12,1,NA,NA
1995-05-31,25,1,NA,NA
1995-07-16,26,1,NA,NA
1995-07-22,08,1,1,1
1995-09-07,25,1,NA,NA
1995-11-04,10,1,NA,NA
1995-11-22,12,1,1,1
1995-12-24,16,1,NA,NA
1995-12-31,16,1,NA,NA
1996-01-10,21,1,1,1
1996-02-04,28,1,1,1
1996-02-10,08,1,1,1
1996-03-19,16,1,NA,NA
1996-04-11,16,1,NA,NA
1996-05-09,16,1,NA,NA
1996-05-17,10,1,NA,NA
1996-08-02,16,1,1,1
1996-08-03,29,1,1,1
1996-08-04,10,1,NA,NA
1996-09-16,25,1,NA,NA
1996-09-27,07,1,NA,NA
1996-10-20,10,1,NA,NA
1996-11-03,25,1,NA,NA
1996-11-15,10,1,1,1
1996-11-22,12,1,1,1
1996-11-24,05,1,NA,NA
1996-12-08,25,1,NA,NA
1997-01-26,10,1,1,1
1997-02-16,16,1,1,1
1997-02-28,10,1,NA,NA
1997-03-04,32,1,NA,NA
1997-03-11,19,1,1,1
1997-03-20,21,1,1,1
1997-03-25,25,1,NA,NA
1997-04-01,07,1,1,1
1997-04-05,28,1,1,1
1997-04-28,18,1,NA,NA
1997-04-28,21,1,1,1
1997-06-26,16,1,NA,NA
1997-07-22,25,1,NA,NA
1997-08-16,10,1,NA,NA
1997-08-23,30,1,NA,NA
1997-11-25,05,1,NA,NA
1997-12-07,05,1,NA,NA
1997-12-19,10,1,NA,NA
1997-12-19,32,1,NA,NA
1997-12-24,05,1,1,1
1997-12-27,15,1,NA,1
1998-02-09,10,1,NA,NA
1998-03-05,10,1,1,1
1998-03-13,16,1,NA,NA
1998-03-15,07,1,NA,NA
1998-03-19,32,1,1,1
1998-03-26,10,1,NA,NA
1998-04-01,16,1,NA,NA
1998-04-30,05,1,1,1
1998-05-02,18,1,NA,NA
1998-05-06,20,1,1,1
1998-06-01,10,1,NA,NA
1998-06-07,10,1,NA,NA
1998-07-01,10,1,NA,NA
1998-07-28,25,1,NA,NA
1998-09-13,10,1,NA,NA
1998-10-23,05,1,NA,NA
1998-12-04,05,1,1,1
1998-12-05,13,1,1,1
1998-12-18,25,1,NA,NA
1998-12-20,10,1,NA,NA
1999-01-04,05,1,NA,NA
1999-01-30,25,1,NA,NA
1999-02-05,05,1,1,1
1999-02-14,10,1,NA,NA
1999-02-20,10,1,NA,NA
1999-02-25,05,1,NA,NA
1999-04-05,13,1,1,1
1999-04-05,25,1,NA,NA
1999-04-06,16,1,NA,NA
1999-06-05,05,1,1,1
1999-06-23,10,1,NA,NA
1999-06-28,18,1,NA,NA
1999-08-31,12,1,1,1
1999-09-08,10,1,NA,NA
1999-10-09,07,1,NA,NA
1999-10-13,28,1,1,1
1999-11-23,26,1,NA,NA
1999-11-25,28,1,1,1
1999-12-18,28,1,1,1
1999-12-22,08,1,1,1
2000-01-01,32,1,NA,NA
2000-01-07,29,1,1,1
2000-01-09,32,1,NA,NA
2000-01-10,05,1,NA,NA
2000-01-19,19,1,NA,NA
2000-01-20,30,1,1,1
2000-02-02,24,1,1,1
2000-02-20,10,1,1,1
2000-03-04,25,1,NA,NA
2000-03-14,10,1,NA,NA
2000-04-07,05,1,1,1
2000-04-09,30,1,NA,NA
2000-04-16,25,1,NA,NA
2000-04-22,10,1,NA,NA
2000-04-23,08,1,1,1
2000-04-26,14,1,NA,NA
2000-05-01,10,1,NA,NA
2000-05-14,18,1,NA,NA
2000-06-22,10,1,NA,NA
2000-07-20,18,1,NA,NA
2000-07-31,08,1,1,1
2000-08-08,16,1,1,1
2000-09-25,10,1,NA,NA
2000-10-18,25,1,NA,NA
2000-10-24,10,1,NA,NA
2000-11-10,25,1,NA,NA
2000-11-24,16,1,NA,NA
2000-12-19,28,1,1,1
2000-12-20,10,1,NA,NA
2000-12-22,10,1,NA,NA
2001-01-02,28,1,1,1
2001-01-24,28,1,1,1
2001-02-03,10,1,NA,NA
2001-02-06,10,1,NA,NA
2001-02-18,19,1,NA,NA
2001-04-16,10,1,NA,NA
2001-04-18,12,1,NA,NA
2001-05-04,10,1,NA,NA
2001-05-09,25,1,NA,NA
2001-05-15,19,1,NA,NA
2001-05-25,25,1,1,1
2001-06-09,12,1,NA,NA
2001-07-01,25,1,NA,NA
2001-08-10,16,1,NA,NA
2001-08-19,10,1,1,1
2001-09-09,28,1,NA,1
2001-10-07,16,1,NA,NA
2001-10-15,28,1,1,1
2001-10-27,12,1,1,1
2001-11-15,20,1,1,1
2001-11-19,20,1,1,1
2001-11-22,24,1,1,1
2001-11-23,30,1,1,1
2001-11-27,10,1,NA,NA
2001-12-16,12,1,1,1
2001-12-27,05,1,NA,NA
2002-01-15,05,1,1,1
2002-01-19,25,1,NA,NA
2002-02-18,25,1,NA,NA
2002-03-28,17,1,1,1
2002-03-29,28,1,1,1
2002-04-05,10,1,NA,NA
2002-05-17,10,1,NA,NA
2002-06-01,10,1,1,1
2002-06-07,32,1,NA,NA
2002-07-13,10,1,NA,NA
2002-08-04,05,1,1,1
2002-08-29,28,1,1,1
2002-10-22,18,1,NA,NA
2002-11-02,32,1,NA,NA
2002-12-01,04,1,1,1
2002-12-20,05,1,NA,NA
2002-12-30,05,1,1,1
2003-01-05,12,1,NA,NA
2003-01-12,10,1,NA,NA
2003-01-25,01,1,1,1
2003-02-06,10,1,NA,NA
2003-03-25,05,1,NA,NA
2003-04-19,19,1,NA,NA
2003-04-19,25,1,NA,NA
2003-04-24,05,1,1,1
2003-04-24,15,1,1,1
2003-05-01,16,1,NA,NA
2003-05-08,10,1,NA,NA
2003-06-24,28,1,1,1
2003-07-04,25,1,NA,NA
2003-07-26,10,1,NA,NA
2003-07-28,12,1,1,1
2003-08-08,30,1,NA,NA
2003-09-03,05,1,1,1
2003-10-19,28,1,1,1
2003-10-23,25,1,NA,NA
2003-10-30,16,1,1,1
2003-11-29,10,1,NA,NA
2003-12-01,16,1,NA,NA
2003-12-06,05,1,1,1
2003-12-12,05,1,1,1
2003-12-12,20,1,1,1
2004-01-07,17,1,1,1
2004-01-08,16,1,NA,NA
2004-01-24,16,1,NA,NA
2004-02-21,10,1,NA,NA
2004-03-07,25,1,NA,NA
2004-03-12,05,1,1,1
2004-03-28,16,1,NA,NA
2004-03-30,19,1,1,1
2004-04-06,20,1,1,1
2004-04-18,19,1,NA,NA
2004-05-09,28,1,NA,1
2004-05-23,10,1,NA,NA
2004-06-02,05,1,1,1
2004-06-17,05,1,1,1
2004-06-17,28,1,1,1
2004-06-19,28,1,1,1
2004-07-22,10,1,NA,NA
2004-07-22,28,1,1,1
2004-09-03,10,1,NA,NA
2004-09-16,25,1,NA,NA
2004-10-02,05,1,1,1
2004-10-03,32,1,NA,NA
2004-10-06,12,1,NA,NA
2004-10-07,05,1,NA,NA
2004-10-15,18,1,NA,NA
2004-10-21,10,1,NA,NA
2004-11-07,10,1,1,1
2004-11-16,25,1,NA,NA
2004-12-14,25,1,NA,NA
2004-12-22,10,1,NA,NA
2004-12-22,12,1,1,1
2004-12-29,19,1,NA,NA
2005-01-29,15,1,1,1
2005-02-05,10,1,NA,NA
2005-02-13,28,1,1,1
2005-03-30,28,1,1,1
2005-04-06,08,1,1,1
2005-04-11,10,1,NA,NA
2005-04-18,12,1,1,1
2005-04-26,16,1,NA,NA
2005-04-30,12,1,1,1
2005-05-02,10,1,NA,NA
2005-05-19,25,1,1,1
2005-05-25,28,1,1,1
2005-05-27,28,1,1,1
2005-06-20,16,1,NA,NA
2005-07-19,10,1,1,1
2005-07-29,16,1,1,1
2005-07-29,25,1,NA,NA
2005-08-22,10,1,NA,NA
2005-08-23,05,1,NA,NA
2005-08-27,16,1,NA,NA
2005-09-01,28,1,1,1
2005-09-06,12,1,NA,NA
2005-09-10,22,1,NA,NA
2005-09-22,04,1,1,1
2005-09-25,28,1,1,1
2005-10-05,10,1,NA,NA
2005-10-07,32,1,1,1
2005-10-09,19,1,NA,NA
2005-10-19,10,1,NA,NA
2005-10-27,24,1,1,1
2005-11-14,18,1,1,1
2005-11-22,18,1,1,1
2005-11-28,05,1,1,1
2005-11-29,16,1,NA,NA
2005-12-03,08,1,1,1
2005-12-03,10,1,NA,NA
2005-12-06,10,1,NA,NA
2005-12-12,12,1,NA,NA
2005-12-19,10,1,NA,NA
2005-12-21,18,1,1,1
2005-12-25,10,1,NA,NA
2006-01-26,05,1,1,1
2006-02-02,25,1,NA,NA
2006-03-06,18,1,NA,NA
2006-03-20,05,1,NA,NA
2006-04-01,32,1,NA,NA
2006-04-07,05,1,1,1
2006-04-14,20,1,1,1
2006-04-18,07,1,NA,NA
2006-04-23,28,1,1,1
2006-05-01,25,1,NA,NA
2006-05-05,18,1,NA,NA
2006-05-07,05,1,1,1
2006-05-16,10,1,1,1
2006-05-22,25,1,NA,NA
2006-06-02,28,1,1,1
2006-06-03,10,1,1,1
2006-06-15,28,1,1,1
2006-06-26,18,1,1,1
2006-07-11,28,1,1,1
2006-07-14,05,1,1,1
2006-07-15,10,1,1,1
2006-08-06,28,1,1,1
2006-08-16,10,1,NA,NA
2006-08-17,16,1,NA,NA
2006-08-26,19,1,NA,NA
2006-09-28,28,1,1,1
2006-10-06,32,1,NA,NA
2006-10-08,10,1,NA,NA
2006-10-18,16,1,NA,NA
2006-10-22,16,1,1,1
2006-10-23,28,1,1,1
2006-11-20,30,1,1,1
2006-11-21,12,1,1,1
2006-11-23,25,1,NA,NA
2006-11-30,29,1,1,1
2006-12-02,12,1,NA,NA
2006-12-04,10,1,NA,NA
2006-12-17,25,1,NA,NA
2006-12-28,05,1,1,1
2006-12-28,18,1,NA,NA
2007-01-07,08,1,1,1
2007-01-07,24,1,1,1
2007-01-21,28,1,1,1
2007-01-26,19,1,NA,NA
2007-02-06,32,1,NA,NA
2007-02-07,10,1,NA,NA
2007-02-13,28,1,1,1
2007-02-28,19,1,NA,NA
2007-03-15,10,1,NA,NA
2007-03-26,28,1,1,1
2007-04-09,10,1,1,1
2007-04-16,32,1,NA,NA
2007-04-17,25,1,NA,NA
2007-04-25,12,1,NA,NA
2007-05-13,10,1,1,1
2007-05-14,05,1,1,1
2007-06-01,18,1,NA,NA
2007-06-02,25,1,NA,NA
2007-06-03,12,1,1,1
2007-06-04,16,1,NA,NA
2007-06-08,05,1,1,1
2007-06-09,19,1,NA,NA
2007-06-11,28,1,1,1
2007-06-12,26,1,NA,NA
2007-06-21,12,1,NA,NA
2007-07-06,10,1,1,1
2007-07-08,28,1,1,1
2007-07-15,25,1,NA,NA
2007-07-22,28,1,1,1
2007-07-25,25,1,NA,NA
2007-07-30,10,1,NA,NA
2007-07-30,21,1,1,1
2007-08-06,16,1,NA,NA
2007-08-14,05,1,1,1
2007-08-20,05,1,1,1
2007-09-04,10,1,NA,NA
2007-09-05,19,1,NA,NA
2007-09-09,19,1,NA,NA
2007-09-13,05,1,NA,NA
2007-09-14,12,1,1,1
2007-09-25,25,1,NA,NA
2007-10-03,10,1,1,1
2007-10-09,28,1,1,1
2007-10-19,28,1,1,1
2007-10-20,25,1,NA,NA
2007-11-08,28,1,1,1
2007-11-11,16,1,1,1
2007-11-28,28,1,1,1
2007-12-09,10,1,NA,NA
2007-12-13,12,1,1,1
2007-12-29,10,1,NA,NA
2008-01-01,19,1,NA,NA
2008-01-02,12,1,NA,NA
2008-01-03,01,1,1,1
2008-01-14,16,1,NA,NA
2008-01-26,16,1,1,1
2008-02-01,19,1,NA,NA
2008-02-08,15,1,1,1
2008-02-09,16,1,1,1
2008-02-10,25,1,NA,NA
2008-02-11,05,1,1,1
2008-02-19,10,1,NA,NA
2008-02-28,13,1,1,1
2008-02-29,16,1,NA,NA
2008-03-11,19,1,NA,NA
2008-03-20,10,1,NA,NA
2008-03-20,16,1,NA,NA
2008-03-26,12,1,NA,NA
2008-03-28,16,1,NA,NA
2008-03-31,05,1,1,1
2008-04-02,19,1,NA,NA
2008-04-05,10,1,1,1
2008-04-14,19,1,NA,NA
2008-04-16,29,1,1,1
2008-04-24,10,1,1,1
2008-05-05,28,1,1,1
2008-05-14,28,1,1,1
2008-06-17,16,1,1,1
2008-06-27,25,1,NA,1
2008-06-30,12,1,1,1
2008-07-02,28,1,1,1
2008-07-15,16,1,1,1
2008-07-17,20,1,1,1
2008-07-18,25,1,NA,NA
2008-07-19,16,1,NA,NA
2008-07-19,25,1,1,1
2008-07-21,19,1,NA,NA
2008-07-29,12,1,1,1
2008-08-08,24,1,1,1
2008-08-17,28,1,1,1
2008-08-21,19,1,NA,NA
2008-08-23,12,1,1,1
2008-08-30,05,1,1,1
2008-08-31,28,1,1,1
2008-09-01,12,1,NA,NA
2008-09-04,19,1,NA,NA
2008-09-16,10,1,NA,NA
2008-09-30,08,1,1,1
2008-10-06,19,1,NA,NA
2008-10-12,05,1,1,1
2008-10-15,19,1,NA,NA
2008-10-24,05,1,1,1
2008-10-26,12,1,NA,NA
2008-10-26,16,1,NA,NA
2008-11-11,20,1,1,1
2008-11-20,05,1,1,1
2008-11-25,10,1,1,1
2008-11-25,16,1,NA,NA
2008-11-29,16,1,NA,NA
2008-12-15,24,1,1,1
2008-12-16,18,1,1,1
2008-12-19,16,1,1,1
2008-12-23,20,1,1,1
2008-12-25,10,1,NA,NA
2008-12-26,07,1,1,1
2008-12-27,19,1,NA,1
2009-01-03,19,1,1,NA
2009-01-07,05,1,1,1
2009-01-24,28,1,1,1
2009-01-29,10,1,NA,NA
2009-02-11,10,1,NA,NA
2009-02-26,16,1,NA,NA
2009-03-12,32,1,NA,NA
2009-03-14,19,1,NA,NA
2009-03-21,19,1,NA,NA
2009-03-21,28,1,1,1
2009-04-17,14,1,1,1
2009-04-28,19,1,NA,NA
2009-04-30,10,1,NA,NA
2009-05-07,32,1,NA,NA
2009-05-08,13,1,1,1
2009-05-10,12,1,NA,NA
2009-05-15,12,1,1,1
2009-05-18,28,1,1,1
2009-06-01,05,1,1,1
2009-06-02,24,1,1,1
2009-07-15,04,1,1,1
2009-07-24,21,1,1,1
2009-08-06,32,1,NA,NA
2009-08-07,10,1,1,1
2009-08-11,25,1,NA,NA
2009-08-22,10,1,1,1
2009-08-27,25,1,1,1
2009-08-30,28,1,1,1
2009-09-06,07,1,NA,NA
2009-09-14,10,1,NA,NA
2009-09-14,15,1,1,1
2009-09-14,19,1,1,1
2009-09-21,10,1,NA,NA
2009-09-24,05,1,1,1
2009-09-24,10,1,NA,NA
2009-09-26,19,1,NA,NA
2009-09-30,05,1,NA,NA
2009-10-03,20,1,1,1
2009-10-13,16,1,NA,NA
2009-10-17,25,1,NA,NA
2009-10-25,25,1,NA,NA
2009-11-03,13,1,1,1
2009-11-21,25,1,NA,NA
2009-11-27,25,1,NA,NA
2009-11-29,28,1,1,1
2009-12-01,10,1,1,1
2009-12-02,28,1,1,1
2009-12-08,10,1,NA,NA
2009-12-10,05,1,1,1
2009-12-10,10,1,NA,NA
2009-12-11,25,1,1,1
2009-12-22,05,1,NA,NA
2009-12-28,05,1,1,1
2010-01-03,05,1,1,1
2010-01-08,16,1,1,1
2010-01-19,10,1,1,1
2010-01-28,15,1,1,1
2010-01-29,05,1,1,1
2010-02-11,28,1,1,1
2010-02-13,05,1,1,1
2010-02-15,16,1,1,1
2010-02-16,14,1,NA,1
2010-02-24,32,1,1,1
2010-02-25,28,4,4,4
2010-02-26,32,1,NA,NA
2010-03-06,05,2,2,2
2010-03-09,19,2,NA,NA
2010-03-20,15,1,1,1
2010-03-28,08,1,1,1
2010-04-13,05,1,NA,NA
2010-04-13,25,1,NA,NA
2010-04-23,10,1,NA,NA
2010-05-09,07,1,NA,NA
2010-05-12,12,1,1,1
2010-05-25,05,1,1,1
2010-06-12,12,1,1,1
2010-06-18,10,1,1,1
2010-06-23,10,1,1,1
2010-07-02,05,1,1,NA
2010-07-03,17,1,1,1
2010-07-11,28,1,1,1
2010-07-20,10,1,NA,NA
2010-07-20,16,1,NA,NA
2010-07-28,10,1,1,1
2010-08-07,18,1,NA,NA
2010-08-08,25,1,1,1
2010-08-11,05,1,1,1
2010-09-02,12,1,NA,NA
2010-09-07,09,1,1,1
2010-09-08,08,1,NA,1
2010-09-08,24,1,1,1
2010-09-09,12,1,1,1
2010-09-13,18,1,NA,NA
2010-09-16,19,1,NA,NA
2010-09-26,28,1,1,1
2010-09-27,21,1,1,1
2010-09-29,28,1,1,1
2010-10-07,16,1,1,1
2010-10-08,05,1,1,1
2010-10-08,18,1,1,1
2010-10-13,10,3,NA,NA
2010-10-15,32,1,NA,1
2010-10-17,10,1,1,1
2010-10-21,05,1,NA,NA
2010-10-22,28,1,1,1
2010-10-27,21,1,1,1
2010-10-31,19,1,NA,NA
2010-11-05,05,1,1,1
2010-11-14,16,1,NA,NA
2010-11-20,10,1,NA,NA
2010-11-21,10,1,NA,NA
2010-11-22,28,1,1,1
2010-11-23,10,1,NA,NA
2010-11-25,16,1,NA,NA
2010-11-26,15,1,1,1
2010-11-27,28,1,1,1
2010-11-27,29,1,1,1
2010-11-27,30,1,1,1
2010-11-29,10,1,NA,NA
2010-11-30,28,1,NA,1
2010-12-04,19,1,NA,NA
2010-12-06,10,2,1,1
2010-12-06,16,1,1,1
2010-12-08,07,1,1,1
2010-12-09,24,1,1,1
2010-12-12,10,1,NA,NA
2010-12-13,05,1,NA,NA
2010-12-13,10,1,1,1
2010-12-18,13,1,1,1
2010-12-30,12,1,1,1
2011-01-04,28,1,1,1
2011-01-05,25,1,NA,NA
2011-01-10,28,1,1,1
2011-01-13,15,1,NA,1
2011-01-17,05,1,1,1
2011-01-17,25,1,NA,NA
2011-01-18,13,1,1,1
2011-01-21,10,1,NA,NA
2011-01-30,10,1,1,1
2011-01-30,21,1,1,1
2011-02-03,10,1,NA,NA
2011-02-04,01,1,1,1
2011-02-05,25,1,NA,NA
2011-02-07,28,1,1,1
2011-02-11,05,1,NA,NA
2011-02-14,10,1,1,1
2011-02-15,18,1,NA,NA
2011-02-17,25,1,NA,NA
2011-02-19,28,1,1,1
2011-02-20,15,1,1,NA
2011-02-23,28,1,NA,NA
2011-02-25,05,1,1,1
2011-02-25,18,1,1,1
2011-02-26,01,1,1,1
2011-02-26,25,1,NA,NA
2011-02-27,25,1,NA,NA
2011-03-05,05,1,1,1
2011-03-06,05,1,1,1
2011-03-14,16,1,NA,NA
2011-03-15,28,1,1,1
2011-03-17,25,1,NA,NA
2011-03-19,14,1,1,1
2011-03-21,05,1,1,1
2011-03-21,10,1,NA,NA
2011-03-22,10,1,1,1
2011-03-22,32,1,NA,NA
2011-03-24,05,1,NA,NA
2011-03-26,10,1,NA,NA
2011-03-27,28,1,1,1
2011-03-31,28,1,1,1
2011-04-19,32,1,NA,NA
2011-04-20,05,1,NA,NA
2011-04-20,12,1,1,1
2011-04-20,28,3,3,1
2011-04-22,25,1,NA,NA
2011-04-27,05,1,NA,NA
2011-04-27,12,1,1,1
2011-05-01,10,1,1,1
2011-05-02,10,1,1,1
2011-05-07,05,1,NA,NA
2011-05-08,10,1,1,1
2011-05-08,25,1,NA,NA
2011-05-09,19,1,NA,NA
2011-05-15,10,1,NA,NA
2011-05-19,28,1,1,1
2011-05-24,05,1,1,1
2011-05-26,12,1,1,1
2011-06-05,10,1,NA,NA
2011-06-11,05,1,NA,NA
2011-06-12,18,1,NA,NA
2011-06-20,04,1,1,1
2011-06-20,05,1,NA,NA
2011-06-22,10,1,NA,NA
2011-06-30,05,1,1,1
2011-06-30,16,1,1,1
2011-07-04,25,1,NA,NA
2011-07-04,28,1,1,1
2011-07-07,19,1,NA,NA
2011-07-11,18,1,1,1
2011-07-13,16,1,1,1
2011-08-02,05,1,1,1
2011-08-13,05,1,NA,NA
2011-08-15,10,2,1,1
2011-08-19,01,1,1,1
2011-08-22,16,1,1,1
2011-08-22,25,1,1,1
2011-08-28,12,1,NA,NA
2011-08-29,29,1,1,1
2011-09-04,24,1,1,1
2011-09-07,28,1,1,1
2011-09-16,20,1,1,1
2011-09-22,16,1,NA,NA
2011-10-01,01,1,1,1
2011-10-01,25,1,NA,NA
2011-10-05,08,1,1,1
2011-10-15,12,1,1,1
2011-10-24,07,1,1,1
2011-10-31,16,1,1,1
2011-11-02,08,1,1,1
2011-11-09,28,1,1,1
2011-11-15,08,1,NA,NA
2011-11-15,16,1,1,1
2011-11-18,05,1,1,1
2011-11-18,13,1,1,1
2011-11-19,28,1,1,1
2011-11-23,25,1,NA,NA
2011-11-26,08,1,NA,1
2011-11-28,24,1,1,1
2011-12-04,08,2,2,2
2011-12-05,16,1,NA,NA
2011-12-07,28,1,1,1
2011-12-12,10,1,NA,NA
2011-12-13,28,1,1,1
2011-12-15,25,1,NA,NA
2011-12-18,08,1,NA,1
2011-12-19,25,1,1,1
2011-12-23,13,1,1,1
2011-12-24,10,1,1,1
2011-12-27,10,1,1,1
2011-12-27,28,1,1,1
2011-12-28,16,1,NA,NA
2012-01-01,10,1,1,1
2012-01-01,28,1,1,1
2012-01-02,28,1,1,1
2012-01-03,28,1,1,1
2012-01-06,25,1,1,1
2012-01-20,25,2,2,2
2012-01-21,16,1,NA,NA
2012-01-25,05,2,2,2
2012-01-25,10,1,NA,NA
2012-01-30,25,1,1,1
2012-02-03,05,1,1,1
2012-02-11,05,1,NA,NA
2012-02-15,10,1,1,1
2012-02-16,32,1,1,1
2012-02-18,10,1,1,1
2012-02-21,25,1,NA,NA
2012-02-21,28,1,NA,NA
2012-02-25,28,1,1,1
2012-03-06,28,1,1,1
2012-03-07,25,1,1,1
2012-03-07,32,1,NA,NA
2012-03-16,28,1,1,1
2012-03-20,25,1,1,1
2012-03-23,05,1,1,1
2012-03-23,10,1,NA,NA
2012-03-28,28,1,1,1
2012-04-05,25,1,1,1
2012-04-17,05,1,1,1
2012-04-18,21,1,NA,NA
2012-04-25,10,1,NA,NA
2012-04-25,16,1,NA,NA
2012-05-04,28,1,1,1
2012-05-10,28,1,1,1
2012-05-11,05,1,NA,NA
2012-05-11,16,1,NA,NA
2012-05-13,16,1,NA,NA
2012-05-14,10,1,1,1
2012-05-16,19,1,NA,1
2012-05-24,05,1,1,1
2012-05-24,25,1,1,1
2012-05-25,12,1,NA,NA
2012-05-26,25,1,1,1
